cnn_sgmt_pkey,street_name,full_street_name,class_code,duel_car_way_yn,corrected_length_miles,direction,facility_type,directionality,surface_type,barrier,innovation,orientation,sharrow,contraflow,install_year,duel_car_id
"6150201",GENEVA,GENEVA AVE,"3",YES,0.0221046311337,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1999","44"
"6150201",GENEVA,GENEVA AVE,"3",YES,0.0221046311337,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2004","44"
"6152201",GENEVA,GENEVA AVE,"3",YES,0.0211630315299,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2000","42"
"6127201",GENEVA,GENEVA AVE,"4",YES,0.0629448345243,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","66"
"8754201",MARKET,MARKET ST,"4",YES,0.0457357843594,N/W,BIKE LANE,2W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"1971","18"
"8746201",MARKET,MARKET ST,"4",YES,0.0326931986303,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","10"
"8745201",MARKET,MARKET ST,"3",YES,0.0453621926744,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","9"
"8755201",MARKET,MARKET ST,"3",YES,0.0394158060899,N/W,BIKE LANE,2W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2005","19"
"8756201",MARKET,MARKET ST,"3",YES,0.0166039007769,N/W,BIKE LANE,2W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2000","20"
"8708201",MARINA,MARINA BLVD,"4",YES,0.0457850682217,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","248"
"6139201",GENEVA,GENEVA AVE,"3",YES,0.0263929390727,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2004","54"
"8737201",MARKET,MARKET ST,"4",YES,0.040568185981,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"2006","1"
"8737201",MARKET,MARKET ST,"4",YES,0.040568185981,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","1"
"8752201",MARKET,MARKET ST,"4",YES,0.0404453137106,N/W,BIKE LANE,2W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2002","16"
"8752201",MARKET,MARKET ST,"4",YES,0.0404453137106,N/W,BIKE LANE,2W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2001","16"
"8709201",MARINA,MARINA BLVD,"4",YES,0.0235027121611,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","249"
"8709201",MARINA,MARINA BLVD,"4",YES,0.0235027121611,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","249"
"7832201",KING,KING ST,"3",YES,0.0898936324739,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2004","764"
"7832201",KING,KING ST,"3",YES,0.0898936324739,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","764"
"7832201",KING,KING ST,"3",YES,0.0898936324739,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2003","764"
"7831201",KING,KING ST,"3",YES,0.0826683252909,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2006","766"
"7828201",KEZAR,KEZAR DR,"3",YES,0.046839180653,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","292"
"9279201",MONTEREY,MONTEREY BLVD,"3",YES,0.0627394488079,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","617"
"9280201",MONTEREY,MONTEREY BLVD,"3",YES,0.0279442652612,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","616"
"9280201",MONTEREY,MONTEREY BLVD,"3",YES,0.0279442652612,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","616"
"7826201",KEZAR,KEZAR DR,"3",YES,0.102525698461,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","290"
"9281201",MONTEREY,MONTEREY BLVD,"3",YES,0.0240490694387,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","615"
"9109201",MISSION,MISSION ST,"4",YES,0.0406708279574,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","178"
"9283201",MONTEREY,MONTEREY BLVD,"3",YES,0.02526736078,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","613"
"9284201",MONTEREY,MONTEREY BLVD,"3",YES,0.0297968637586,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","540"
"9284201",MONTEREY,MONTEREY BLVD,"3",YES,0.0297968637586,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","540"
"9284201",MONTEREY,MONTEREY BLVD,"3",YES,0.0297968637586,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","540"
"9284201",MONTEREY,MONTEREY BLVD,"3",YES,0.0297968637586,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","540"
"7827201",KEZAR,KEZAR DR,"3",YES,0.0491684473601,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","291"
"9834201",OCEAN,OCEAN AVE,"4",YES,0.0118520422389,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","504"
"9835201",OCEAN,OCEAN AVE,"4",YES,0.0230931962671,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2006","505"
"9808201",OCEAN,OCEAN AVE,"4",YES,0.0130379049274,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","607"
"9809201",OCEAN,OCEAN AVE,"4",YES,0.0292438185163,N/W,BIKE LANE,2W,,,,N/W,YES,NO,"2010","606"
"6998201",HOLLOWAY,HOLLOWAY AVE,"5",YES,0.0410523271325,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1997","453"
"6997201",HOLLOWAY,HOLLOWAY AVE,"5",YES,0.0402755392002,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1999","452"
"9810201",OCEAN,OCEAN AVE,"4",YES,0.0335549793538,N/W,BIKE LANE,2W,,,,N/W,YES,NO,"2010","605"
"7530201",JOHN F KENNEDY,JOHN F KENNEDY DR,"3",YES,0.0272233356403,S/E,BIKE LANE,2W,,,,N/W,NO,NO,"2005","289"
"9811201",OCEAN,OCEAN AVE,"4",YES,0.0419363995907,N/W,BIKE LANE,2W,,,,N/W,YES,NO,"2010","604"
"9812201",OCEAN,OCEAN AVE,"4",YES,0.0201964604122,N/W,BIKE LANE,2W,,,,N/W,YES,NO,"2010","603"
"9813201",OCEAN,OCEAN AVE,"4",YES,0.0409900278888,N/W,BIKE LANE,2W,,,,N/W,YES,NO,"2010","602"
"9747201",OSHAUGHNESSY,OSHAUGHNESSY BLVD,"4",YES,0.236634820519,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","364"
"9748201",OSHAUGHNESSY,OSHAUGHNESSY BLVD,"4",YES,0.235826744324,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","365"
"9749201",OSHAUGHNESSY,OSHAUGHNESSY BLVD,"5",YES,0.0812447078269,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","376"
"9282201",MONTEREY,MONTEREY BLVD,"3",YES,0.024524566656,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","614"
"8049201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.188027427178,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","471"
"8048201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.062416531195,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","469"
"6996201",HOLLOWAY,HOLLOWAY AVE,"5",YES,0.0263238397269,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","451"
"6995201",HOLLOWAY,HOLLOWAY AVE,"4",YES,0.0199435389822,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","450"
"6994201",HOLLOWAY,HOLLOWAY AVE,"4",YES,0.0235027121611,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","249"
"6993201",HOLLOWAY,HOLLOWAY AVE,"4",YES,0.0298822568323,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","428"
"8054201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.044309805866,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","412"
"7991201",LAGUNA HONDA,LAGUNA HONDA BLVD,"4",YES,0.023805677454,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2010","346"
"7989201",LAGUNA HONDA,LAGUNA HONDA BLVD,"4",YES,0.104124729372,S/E,BIKE LANE,2W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"1999","344"
"7988201",LAGUNA HONDA,LAGUNA HONDA BLVD,"4",YES,0.138099616396,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"1997","343"
"8047201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.121580555995,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","468"
"8046201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.125418208499,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","467"
"8045201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.100739011277,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","466"
"7992201",LAGUNA HONDA,LAGUNA HONDA BLVD,"5",YES,0.0148987925676,S/E,BIKE LANE,2W,,,,N/W,NO,NO,"2010","348"
"7990201",LAGUNA HONDA,LAGUNA HONDA BLVD,"4",YES,0.0713193875373,S/E,BIKE LANE,2W,GREEN PAINT,,,S/E,NO,NO,"2010","345"
"8053201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.0733936530357,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","414"
"8052201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.117254440802,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","415"
"7997201",LAGUNA HONDA,LAGUNA HONDA BLVD,"5",YES,0.0270548438772,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2010","362"
"8050201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.00977201522517,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","475"
"7998201",LAGUNA HONDA,LAGUNA HONDA BLVD,"5",YES,0.0233349993873,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2010","363"
"8051201",LAKE MERCED,LAKE MERCED BLVD,"4",YES,0.126134317616,S/E,BIKE PATH,2W,,,,S/E,NO,NO,"0","477"
"8757202",MARKET,MARKET ST,"3",YES,0.0278813744217,N/W,BIKE LANE,2W,GREEN PAINT,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2005","21"
"9815202",OCEAN,OCEAN AVE,"4",YES,0.042478052265,N/W,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","600"
"2168202",ALEMANY,ALEMANY BLVD,"4",YES,0.0860976003559,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2006","595"
"8758202",MARKET,MARKET ST,"3",YES,0.0180654342079,N/W,BIKE LANE,2W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2000","22"
"8758202",MARKET,MARKET ST,"3",YES,0.0180654342079,N/W,BIKE ROUTE,2W,GREEN PAINT,,,S/E,YES,NO,"2000","22"
"233202",03RD,03RD ST,"5",YES,0.049105126659,S/E,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","682"
"3025202",BOSWORTH,BOSWORTH ST,"5",YES,0.0507748182276,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2010","629"
"2170202",ALEMANY,ALEMANY BLVD,"4",YES,0.0217963161512,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2006","593"
"2170202",ALEMANY,ALEMANY BLVD,"4",YES,0.0217963161512,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2006","593"
"2801202",BAY SHORE,BAY SHORE BLVD,"3",YES,0.0187297957949,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2012","654"
"2175202",ALEMANY,ALEMANY BLVD,"4",YES,0.0702132655525,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2003","579"
"2175202",ALEMANY,ALEMANY BLVD,"4",YES,0.0702132655525,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2006","579"
"2489202",CESAR CHAVEZ,CESAR CHAVEZ ST,"3",YES,0.0379604385432,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2014","854"
"2489202",CESAR CHAVEZ,CESAR CHAVEZ ST,"3",YES,0.0379604385432,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2014","854"
"2479202",CESAR CHAVEZ,CESAR CHAVEZ ST,"3",YES,0.0370445355183,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2014","864"
"200202",03RD,03RD ST,"3",YES,0.017964569935,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","736"
"200202",03RD,03RD ST,"3",YES,0.017964569935,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","736"
"2800202",BAY SHORE,BAY SHORE BLVD,"3",YES,0.066442120655,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2012","655"
"2800202",BAY SHORE,BAY SHORE BLVD,"3",YES,0.066442120655,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2012","655"
"2799202",BAY SHORE,BAY SHORE BLVD,"3",YES,0.0355977845703,S/E,BIKE ROUTE,2W,,,,S/E,NO,NO,"0","660"
"2824202",BAY SHORE,BAY SHORE BLVD,"3",YES,0.0335553642775,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","678"
"2824202",BAY SHORE,BAY SHORE BLVD,"3",YES,0.0335553642775,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","678"
"2181202",ALEMANY,ALEMANY BLVD,"3",YES,0.0190378366202,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","571"
"2181202",ALEMANY,ALEMANY BLVD,"3",YES,0.0190378366202,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2005","571"
"549202",13TH,13TH ST,"4",YES,0.0363904668408,N/W,BIKE LANE,2W,GREEN PAINT,PARKING,SEPARATED BIKEWAY,N/W,NO,NO,"2015","775"
"230202",03RD,03RD ST,"3",YES,0.0190286019197,S/E,BIKE ROUTE,2W,,,,N/W,,NO,"0","690"
"2177202",ALEMANY,ALEMANY BLVD,"4",YES,0.0275793090374,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2002","578"
"2177202",ALEMANY,ALEMANY BLVD,"4",YES,0.0275793090374,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2006","578"
"10618202",PORTOLA,PORTOLA DR,"3",YES,0.0464168419147,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2011","541"
"11964202",SLOAT,SLOAT BLVD,"3",YES,0.0281544328925,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","479"
"7992202",LAGUNA HONDA,LAGUNA HONDA BLVD,"5",YES,0.0148987925676,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2010","348"
"7992202",LAGUNA HONDA,LAGUNA HONDA BLVD,"5",YES,0.0148987925676,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2010","348"
"11953202",SLOAT,SLOAT BLVD,"3",YES,0.0288363527636,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2011","492"
"11963202",SLOAT,SLOAT BLVD,"3",YES,0.0410183034203,N/W,BIKE LANE,2W,,,BUFFERED BIKE LANE,N/W,NO,NO,"2013","480"
"11436202",SAN JOSE,SAN JOSE AVE,"3",YES,0.0394480034092,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","840"
"8760202",MARKET,MARKET ST,"3",YES,0.0283098589957,N/W,BIKE LANE,2W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2004","24"
"8760202",MARKET,MARKET ST,"3",YES,0.0283098589957,N/W,BIKE LANE,2W,GREEN PAINT,,BUFFERED BIKE LANE,N/W,NO,NO,"2003","24"
"11437202",SAN JOSE,SAN JOSE AVE,"3",YES,0.0400323334986,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","841"
"12555202",THE EMBARCADERO,THE EMBARCADERO,"3",YES,0.0732427590632,N/W,BIKE LANE,2W,GREEN PAINT,,,N/W,NO,NO,"1998","215"
"12555202",THE EMBARCADERO,THE EMBARCADERO,"3",YES,0.0732427590632,N/W,BIKE LANE,2W,GREEN PAINT,,,N/W,NO,NO,"1998","215"
"6998202",HOLLOWAY,HOLLOWAY AVE,"5",YES,0.0410523271325,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1997","453"
"6997202",HOLLOWAY,HOLLOWAY AVE,"5",YES,0.0402755392002,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1999","452"
"6997202",HOLLOWAY,HOLLOWAY AVE,"5",YES,0.0402755392002,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"1999","452"
"7530202",JOHN F KENNEDY,JOHN F KENNEDY DR,"3",YES,0.0272233356403,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2006","289"
"7530202",JOHN F KENNEDY,JOHN F KENNEDY DR,"3",YES,0.0272233356403,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2005","289"
"12550202",THE EMBARCADERO,THE EMBARCADERO,"3",YES,0.0635474000662,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2000","35"
"6147202",GENEVA,GENEVA AVE,"3",YES,0.0339515680408,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2002","47"
"6147202",GENEVA,GENEVA AVE,"3",YES,0.0339515680408,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"2002","47"
"11950101",SLOAT,SLOAT BLVD,"3",YES,0.0282650747357,S/E,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","495"
"6148101",GENEVA,GENEVA AVE,"3",YES,0.112871659872,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","46"
"6148101",GENEVA,GENEVA AVE,"3",YES,0.112871659872,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","46"
"6148101",GENEVA,GENEVA AVE,"3",YES,0.112871659872,N/W,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","46"
"9878101",OCTAVIA,OCTAVIA ST,"5",YES,0.0234609538868,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","805"
"9878101",OCTAVIA,OCTAVIA ST,"5",YES,0.0234609538868,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","805"
"9878101",OCTAVIA,OCTAVIA ST,"5",YES,0.0234609538868,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","805"
"9878101",OCTAVIA,OCTAVIA ST,"5",YES,0.0234609538868,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","805"
"9881101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233115630634,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","804"
"9880101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233115630634,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","804"
"9880101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233115630634,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","804"
"9880101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233115630634,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","804"
"9880101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233115630634,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","804"
"9875101",OCTAVIA,OCTAVIA ST,"5",YES,0.0283157144517,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","807"
"9877101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233764064175,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","806"
"9876101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233764064175,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","806"
"9876101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233764064175,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","806"
"9876101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233764064175,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","806"
"9876101",OCTAVIA,OCTAVIA ST,"5",YES,0.0233764064175,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","806"
"9879101",OCTAVIA,OCTAVIA ST,"5",YES,0.0234609538868,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2006","805"
"11438101",SAN JOSE,SAN JOSE AVE,"3",YES,0.0297106002216,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2005","852"
"11439101",SAN JOSE,SAN JOSE AVE,"3",YES,0.108682958889,N/W,BIKE LANE,2W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,N/W,NO,NO,"2010","634"
"3240101",BROTHERHOOD,BROTHERHOOD WAY,"2",YES,0.0554597169881,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1997","419"
"3240101",BROTHERHOOD,BROTHERHOOD WAY,"2",YES,0.0554597169881,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1997","419"
"3693101",CARGO,CARGO WAY,"5",YES,0.0912151396417,S/E,BIKE LANE,2W,,CONCRETE,SEPARATED BIKEWAY,S/E,NO,NO,"2012","739"
"3693101",CARGO,CARGO WAY,"5",YES,0.0912151396417,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2012","739"
"11955102",SLOAT,SLOAT BLVD,"3",YES,0.0203710515067,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2011","489"
"2180101",ALEMANY,ALEMANY BLVD,"3",YES,0.0654016943312,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","572"
"2180101",ALEMANY,ALEMANY BLVD,"3",YES,0.0654016943312,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","572"
"2180101",ALEMANY,ALEMANY BLVD,"3",YES,0.0654016943312,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","572"
"2157101",ALEMANY,ALEMANY BLVD,"4",YES,0.131735005955,S/E,BIKE LANE,1W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2011","646"
"2157101",ALEMANY,ALEMANY BLVD,"4",YES,0.131735005955,S/E,BIKE LANE,1W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2011","646"
"2157101",ALEMANY,ALEMANY BLVD,"4",YES,0.131735005955,S/E,BIKE LANE,1W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2011","646"
"8671101",MANSELL,MANSELL ST,"4",YES,0.0373197222813,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1998","668"
"8671101",MANSELL,MANSELL ST,"4",YES,0.0373197222813,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1999","668"
"8671101",MANSELL,MANSELL ST,"4",YES,0.0373197222813,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1999","668"
"11439102",SAN JOSE,SAN JOSE AVE,"3",YES,0.108682958889,N/W,BIKE LANE,2W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2010","634"
"2157102",ALEMANY,ALEMANY BLVD,"4",YES,0.131735005955,S/E,BIKE LANE,1W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2011","646"
"11438102",SAN JOSE,SAN JOSE AVE,"3",YES,0.0297106002216,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2005","852"
"11950102",SLOAT,SLOAT BLVD,"3",YES,0.0282650747357,S/E,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","495"
"3240102",BROTHERHOOD,BROTHERHOOD WAY,"4",YES,0.0554597169881,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1997","419"
"11954102",SLOAT,SLOAT BLVD,"3",YES,0.0203117738781,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2011","491"
"11954102",SLOAT,SLOAT BLVD,"3",YES,0.0203117738781,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2011","491"
"11954102",SLOAT,SLOAT BLVD,"3",YES,0.0203117738781,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2011","491"
"11944102",SKYLINE,SKYLINE BLVD,"3",YES,0.218107488655,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","410"
"11944102",SKYLINE,SKYLINE BLVD,"3",YES,0.218107488655,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","410"
"8671102",MANSELL,MANSELL ST,"4",YES,0.0373197222813,S/E,BIKE LANE,2W,,,,S/E,NO,NO,"1998","668"
"11959102",SLOAT,SLOAT BLVD,"3",YES,0.0326558021529,S/E,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","485"
"2157103",ALEMANY,ALEMANY BLVD,"4",YES,0.131735005955,S/E,BIKE LANE,1W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2011","646"
"11439103",SAN JOSE,SAN JOSE AVE,"3",YES,0.108682958889,N/W,BIKE LANE,2W,,SAFE-HIT POSTS,SEPARATED BIKEWAY,S/E,NO,NO,"2010","634"
"11955103",SLOAT,SLOAT BLVD,"3",YES,0.0203710515067,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2011","489"
"11955103",SLOAT,SLOAT BLVD,"3",YES,0.0203710515067,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2011","489"
"11955103",SLOAT,SLOAT BLVD,"3",YES,0.0203710515067,S/E,BIKE LANE,2W,,,BUFFERED BIKE LANE,S/E,NO,NO,"2011","489"
"11438103",SAN JOSE,SAN JOSE AVE,"3",YES,0.0297106002216,N/W,BIKE LANE,2W,,,,N/W,NO,NO,"2005","852"
"11944103",SKYLINE,SKYLINE BLVD,"3",YES,0.0643650484144,N/W,BIKE ROUTE,2W,,,,N/W,NO,NO,"0","411"
"11959103",SLOAT,SLOAT BLVD,"3",YES,0.0326558021529,S/E,BIKE ROUTE,2W,,,,N/W,YES,NO,"2012","485"
"11950104",SLOAT,SLOAT BLVD,"3",YES,0.0282650747357,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","495"
"11950104",SLOAT,SLOAT BLVD,"3",YES,0.0282650747357,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","495"
"11950104",SLOAT,SLOAT BLVD,"3",YES,0.0282650747357,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","495"
"11950104",SLOAT,SLOAT BLVD,"3",YES,0.0282650747357,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","495"
"11959104",SLOAT,SLOAT BLVD,"3",YES,0.0326558021529,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","485"
"11959104",SLOAT,SLOAT BLVD,"3",YES,0.0326558021529,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","485"
"11959104",SLOAT,SLOAT BLVD,"3",YES,0.0326558021529,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","485"
"11959104",SLOAT,SLOAT BLVD,"3",YES,0.0326558021529,S/E,BIKE ROUTE,2W,,,,S/E,YES,NO,"2012","485"
