cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow
8628000,24557000,24504000,NO,25.0,30.0,31.0,NO,110332.0,,,
8629000,24504000,24503000,NO,25.0,28.0,43.0,NO,75405.0,,,
8630000,24503000,23603000,NO,25.0,39.0,39.0,NO,28802.0,,,
8631000,23603000,33776000,NO,25.0,0.0,35.0,NO,6495.0,,,
8632000,22183000,21600000,NO,25.0,0.0,0.0,NO,10646.0,,,
8633000,21600000,33460000,NO,25.0,0.0,36.0,NO,10282.0,,,
8634000,24541000,24538000,NO,25.0,8.0,0.0,NO,88470.0,,,
8635000,26772000,26774000,NO,25.0,8.0,0.0,NO,33465.0,,,
8636000,26774000,26773000,NO,25.0,0.0,0.0,NO,33170.0,,,
8637000,26773000,26787000,NO,25.0,0.0,0.0,NO,28234.0,,,
8638000,26787000,26980000,NO,25.0,0.0,0.0,NO,18679.0,,,
8639000,22276000,22287000,NO,25.0,0.0,9.0,NO,12496.0,,,
8640101,22287000,22289000,NO,25.0,0.0,,NO,13253.0,,,
8640201,22287000,22289000,NO,25.0,0.0,20.0,NO,13253.0,,,
8641000,22289000,22285000,NO,25.0,0.0,0.0,NO,9977.0,,,
8642000,25079000,50246000,NO,25.0,0.0,2.0,NO,105253.0,,,
8643000,21176000,21162000,NO,25.0,0.0,0.0,NO,29399.0,,,
8644000,21162000,50896000,NO,25.0,0.0,0.0,NO,6485.0,,,
8646000,21979000,21978000,NO,25.0,0.0,12.0,NO,28220.0,,,
8647000,21978000,21981000,NO,25.0,0.0,0.0,NO,13930.0,,,
8648000,21981000,22269000,NO,25.0,0.0,0.0,NO,15547.0,,,
8649000,22269000,22272000,NO,25.0,0.0,19.0,NO,16133.0,,,
8650000,22272000,22273000,NO,25.0,0.0,0.0,NO,16179.0,,,
8651000,22273000,22291000,NO,25.0,0.0,33.0,NO,16552.0,,,
8652000,22291000,22349000,NO,25.0,0.0,0.0,NO,15988.0,,,
8653000,22349000,22378000,NO,25.0,0.0,0.0,NO,21253.0,,,
8654000,22378000,22386000,NO,25.0,0.0,42.0,NO,25114.0,,,
8655000,22386000,22387000,NO,25.0,0.0,3.0,NO,23900.0,,,
8656000,22387000,22388000,NO,25.0,0.0,0.0,NO,27325.0,,,
8657000,22388000,22798000,NO,25.0,0.0,0.0,NO,30946.0,,,
8658000,22798000,22644000,NO,25.0,0.0,0.0,NO,35163.0,,,
8659000,22644000,22651000,NO,25.0,0.0,27.0,NO,30826.0,,,
8660000,22651000,22649000,NO,25.0,0.0,0.0,NO,30826.0,,,
8661000,22751000,22752000,NO,25.0,0.0,0.0,NO,1552.0,,,
8662000,22752000,22688000,NO,25.0,0.0,0.0,NO,3475.0,,,
8663000,22688000,22684000,NO,25.0,0.0,0.0,NO,4232.0,,,
8664000,21605000,33339000,NO,35.0,0.0,0.0,NO,19729.0,,,
8665101,20573000,20572000,YES,25.0,0.0,0.0,NO,30943.0,BIKE LANE,,NO
8665201,20573000,20572000,YES,25.0,0.0,,NO,30943.0,BIKE LANE,,NO
8666101,20572000,20585000,YES,25.0,0.0,0.0,NO,31813.0,BIKE LANE,,NO
8666201,20572000,20585000,YES,25.0,0.0,,NO,31813.0,BIKE LANE,,NO
8667101,20585000,20589000,YES,25.0,0.0,0.0,NO,30936.0,BIKE LANE,,NO
8667201,20585000,20589000,YES,15.0,0.0,,NO,30936.0,BIKE LANE,,NO
8668101,20589000,20596000,YES,25.0,0.0,0.0,NO,26794.0,BIKE LANE,,NO
8668201,20589000,20596000,YES,15.0,0.0,,NO,31188.0,BIKE LANE,,NO
8669101,20596000,20603000,YES,25.0,0.0,30.0,NO,13805.0,BIKE LANE,,NO
8669101,20596000,20603000,YES,25.0,0.0,30.0,NO,13805.0,BIKE LANE,,NO
8669102,20603000,20847000,YES,25.0,0.0,0.0,NO,4142.0,BIKE LANE,,NO
8669201,20596000,20847000,YES,15.0,0.0,,NO,13805.0,BIKE LANE,,NO
8669201,20596000,20847000,YES,15.0,0.0,,NO,13805.0,BIKE LANE,,NO
8670101,20847000,20846000,YES,25.0,0.0,0.0,NO,4142.0,BIKE LANE,,NO
8670201,20847000,20846000,YES,25.0,0.0,,NO,4142.0,BIKE LANE,,NO
8671101,20846000,33344000,YES,25.0,0.0,23.0,NO,4053.0,BIKE LANE,,NO
8671101,20846000,33344000,YES,25.0,0.0,23.0,NO,4053.0,BIKE LANE,,NO
8671101,20846000,33344000,YES,25.0,0.0,23.0,NO,4053.0,BIKE LANE,,NO
8671102,33344000,33350000,YES,25.0,0.0,0.0,NO,5179.0,BIKE LANE,,NO
8671201,20846000,20853000,YES,25.0,0.0,,NO,3998.0,BIKE LANE,,NO
8671202,20853000,20855000,YES,25.0,0.0,,NO,5045.0,BIKE LANE,,NO
8671202,20853000,20855000,YES,25.0,0.0,,NO,5045.0,BIKE LANE,,NO
8671202,20853000,20855000,YES,25.0,0.0,,NO,5045.0,BIKE LANE,,NO
8671203,20855000,20871000,YES,25.0,0.0,,NO,5045.0,BIKE LANE,,NO
8671204,20871000,33350000,YES,25.0,0.0,,NO,5096.0,BIKE LANE,,NO
8672101,33350000,20872000,NO,45.0,0.0,0.0,NO,4003.0,,,
8672201,33350000,20872000,NO,45.0,0.0,,NO,4003.0,,,
8673101,20872000,20945000,NO,45.0,0.0,0.0,NO,6656.0,,,
8673201,20872000,20945000,NO,45.0,0.0,,NO,6656.0,,,
8674101,20945000,33338000,NO,45.0,0.0,0.0,NO,6765.0,,,
8674201,20945000,33338000,NO,45.0,0.0,,NO,6765.0,,,
8675101,33338000,33339000,NO,35.0,0.0,0.0,NO,11583.0,,,
8675201,33338000,33339000,NO,35.0,0.0,,NO,11583.0,,,
8676000,21613000,21612000,NO,25.0,0.0,0.0,NO,7321.0,,,
8677000,26935000,26914000,NO,25.0,0.0,10.0,NO,81699.0,,,
8678000,50503000,27573000,NO,25.0,0.0,0.0,NO,4773.0,,,
8679000,27573000,26949000,NO,25.0,0.0,0.0,NO,24705.0,,,
8680000,26949000,27568000,NO,25.0,0.0,0.0,NO,29765.0,,,
8681000,27568000,26947000,NO,25.0,0.0,19.0,NO,31063.0,,,
8682000,26947000,26948000,NO,25.0,1.0,25.0,NO,34463.0,,,
8683000,22891000,22890000,NO,25.0,0.0,28.0,NO,24440.0,,,
8684000,22890000,22896000,NO,25.0,0.0,0.0,NO,24223.0,,,
8685000,50186000,25105000,NO,25.0,0.0,0.0,NO,114496.0,,,
8686000,21022000,33673000,NO,25.0,0.0,0.0,NO,29995.0,,,
8687000,22198000,22196000,NO,25.0,0.0,0.0,NO,17294.0,,,
8688000,22196000,21603000,NO,25.0,0.0,0.0,NO,12721.0,,,
8689000,25322000,50143000,NO,25.0,0.0,0.0,NO,96308.0,,,
8690101,22410000,22406000,NO,25.0,0.0,0.0,NO,22469.0,,,
8690201,22410000,22406000,NO,25.0,0.0,,NO,22469.0,,,
8691101,22406000,22405000,NO,25.0,0.0,23.0,NO,12422.0,,,
8691201,22406000,22405000,NO,25.0,0.0,,NO,12813.0,,,
8692101,22405000,22298000,NO,25.0,0.0,,NO,11535.0,,,
8692201,22405000,22298000,NO,25.0,0.0,0.0,NO,11535.0,,,
8693101,22298000,33021000,NO,25.0,0.0,,NO,13123.0,,,
8693102,33021000,22296000,NO,25.0,0.0,0.0,NO,6707.0,,,
8693201,22298000,33595000,NO,25.0,0.0,52.0,NO,12161.0,,,
8693202,33595000,22296000,NO,25.0,0.0,0.0,NO,9107.0,,,
8694000,50729000,23529000,NO,25.0,0.0,15.0,NO,15193.0,,,
8695000,23529000,23531000,NO,25.0,0.0,17.0,NO,19041.0,,,
8696000,23531000,20250000,NO,25.0,0.0,16.0,NO,19041.0,,,
8697000,28184000,33081000,NO,25.0,0.0,8.0,NO,19041.0,,,
8699000,50730000,20712000,NO,25.0,0.0,0.0,NO,15474.0,,,
8700000,33076000,33083000,NO,25.0,0.0,0.0,NO,23660.0,,,
8701000,26759000,26758000,NO,25.0,0.0,0.0,NO,5027.0,,,
8702101,26758000,26795000,NO,25.0,0.0,,NO,5027.0,,,
8702201,26758000,26795000,NO,25.0,0.0,0.0,NO,5027.0,,,
8703101,26795000,26791000,NO,25.0,0.0,,NO,4711.0,,,
8703201,26795000,30763000,NO,25.0,0.0,0.0,NO,4711.0,,,
8703202,30763000,26791000,NO,25.0,0.0,32.0,NO,3915.0,,,
8704101,26791000,26799000,YES,25.0,0.0,,NO,2770.0,BIKE ROUTE,,YES
8704201,26791000,26799000,YES,25.0,0.0,0.0,NO,2263.0,BIKE ROUTE,,YES
8705101,26799000,26796000,YES,25.0,0.0,,NO,3992.0,BIKE ROUTE,,YES
8705201,26799000,26796000,YES,25.0,0.0,0.0,NO,3992.0,BIKE ROUTE,,YES
8706101,26796000,27015000,YES,25.0,0.0,,NO,3021.0,BIKE ROUTE,,YES
8706201,26796000,27015000,YES,25.0,0.0,0.0,NO,3021.0,BIKE ROUTE,,YES
8707101,27015000,27014000,YES,25.0,0.0,,NO,3021.0,BIKE PATH,,NO
8707101,27015000,27014000,YES,25.0,0.0,,NO,3021.0,BIKE ROUTE,,YES
8707201,27015000,27014000,YES,25.0,0.0,0.0,NO,3021.0,BIKE PATH,,NO
8707201,27015000,27014000,YES,25.0,0.0,0.0,NO,3021.0,BIKE ROUTE,,YES
8708101,27014000,27020000,YES,25.0,0.0,,NO,2813.0,BIKE ROUTE,,YES
8708201,27014000,27020000,YES,25.0,0.0,0.0,NO,2813.0,BIKE ROUTE,,YES
8709101,27020000,33625000,YES,25.0,0.0,,NO,1935.0,BIKE ROUTE,,NO
8709101,27020000,33625000,YES,25.0,0.0,,NO,1935.0,BIKE LANE,,NO
8709201,27020000,33547000,YES,25.0,0.0,0.0,NO,1935.0,BIKE ROUTE,,NO
8709201,27020000,33547000,YES,25.0,0.0,0.0,NO,1935.0,BIKE LANE,,NO
8709202,33547000,33625000,YES,25.0,0.0,,NO,1935.0,BIKE ROUTE,,NO
8710000,30763000,26796000,NO,25.0,0.0,,NO,6561.0,,,
8712000,23574000,23572000,YES,25.0,0.0,4.0,NO,21990.0,BIKE ROUTE,,YES
8712000,23574000,23572000,YES,25.0,0.0,4.0,NO,21990.0,BIKE ROUTE,,YES
8713000,23572000,23651000,YES,25.0,0.0,12.0,NO,23736.0,BIKE ROUTE,,YES
8713000,23572000,23651000,YES,25.0,0.0,12.0,NO,23736.0,BIKE ROUTE,,YES
8714000,23651000,23652000,YES,25.0,0.0,17.0,NO,19905.0,BIKE ROUTE,,YES
8714000,23651000,23652000,YES,25.0,0.0,17.0,NO,19905.0,BIKE ROUTE,,YES
8715000,23652000,23653000,YES,25.0,0.0,20.0,NO,21699.0,BIKE ROUTE,,YES
8715000,23652000,23653000,YES,25.0,0.0,20.0,NO,21699.0,BIKE ROUTE,,YES
8716000,23653000,52248000,YES,25.0,0.0,0.0,NO,17778.0,BIKE ROUTE,,YES
8716000,23653000,52248000,YES,25.0,0.0,0.0,NO,17778.0,BIKE ROUTE,,YES
8716001,52248000,52249000,YES,25.0,0.0,0.0,NO,17778.0,BIKE ROUTE,,YES
8716001,52248000,52249000,YES,25.0,0.0,0.0,NO,17778.0,BIKE ROUTE,,YES
8716002,52249000,23655000,YES,25.0,0.0,0.0,NO,10567.0,BIKE ROUTE,,YES
8716002,52249000,23655000,YES,25.0,0.0,0.0,NO,10567.0,BIKE ROUTE,,YES
8717000,23655000,23674000,YES,25.0,0.0,14.0,NO,10169.0,BIKE ROUTE,,YES
8717000,23655000,23674000,YES,25.0,0.0,14.0,NO,10169.0,BIKE ROUTE,,YES
8718000,23674000,23676000,NO,25.0,0.0,20.0,NO,12038.0,,,
8719000,23676000,23680000,NO,25.0,0.0,21.0,NO,11223.0,,,
8720000,23680000,23682000,NO,25.0,0.0,12.0,NO,17171.0,,,
8721000,23682000,23683000,NO,15.0,0.0,17.0,NO,23165.0,,,
8722000,23683000,23749000,NO,15.0,0.0,45.0,NO,33748.0,,,
8723000,23749000,23752000,NO,25.0,0.0,20.0,NO,34307.0,,,
8724000,23752000,23770000,NO,25.0,0.0,22.0,NO,36299.0,,,
8725000,23770000,23772000,NO,25.0,0.0,13.0,NO,51650.0,,,
8726000,23772000,23777000,NO,25.0,0.0,20.0,NO,62714.0,,,
8727000,23777000,52255000,NO,25.0,0.0,0.0,NO,60024.0,,,
8728000,33617000,24016000,NO,25.0,0.0,10.0,NO,66886.0,,,
8729000,24016000,24019000,NO,25.0,0.0,19.0,NO,70823.0,,,
8730000,24019000,24021000,NO,25.0,0.0,0.0,NO,64972.0,,,
8731000,24021000,24023000,NO,25.0,0.0,8.0,NO,58636.0,,,
8732000,24023000,24024000,NO,25.0,0.0,18.0,NO,63681.0,,,
8733000,24024000,24046000,NO,25.0,0.0,17.0,NO,66072.0,,,
8734000,24046000,24045000,NO,25.0,0.0,17.0,NO,57567.0,,,
8735000,24045000,24052000,NO,25.0,0.0,12.0,NO,41940.0,,,
8736000,50227000,24736000,NO,25.0,7.0,0.0,NO,241531.0,,,
8737101,30725000,30726000,YES,25.0,0.0,,NO,82561.0,BIKE ROUTE,,NO
8737102,30726000,30727000,YES,25.0,1.0,,NO,100609.0,BIKE ROUTE,,NO
8737102,30726000,30727000,YES,25.0,1.0,,NO,100609.0,BIKE ROUTE,,YES
8737201,30725000,30727000,YES,25.0,6.0,,NO,102579.0,BIKE ROUTE,,NO
8737201,30725000,30727000,YES,25.0,6.0,,NO,102579.0,BIKE ROUTE,,YES
8738101,30727000,30728000,YES,25.0,1.0,,NO,101115.0,BIKE ROUTE,,YES
8738201,30727000,30728000,YES,25.0,0.0,,NO,102007.0,BIKE ROUTE,,YES
8739101,30728000,30729000,YES,25.0,1.0,,NO,115199.0,BIKE ROUTE,,YES
8739201,30728000,30729000,YES,25.0,0.0,,NO,120719.0,BIKE ROUTE,,YES
8740101,30729000,30730000,YES,25.0,0.0,,NO,137071.0,BIKE ROUTE,,YES
8740201,30729000,30730000,YES,25.0,0.0,,NO,125613.0,BIKE ROUTE,,YES
8741101,30730000,30731000,YES,25.0,0.0,,NO,177304.0,BIKE ROUTE,,YES
8741201,30730000,30731000,YES,25.0,0.0,,NO,172685.0,BIKE ROUTE,,YES
8742101,30731000,30734000,YES,25.0,0.0,,NO,206826.0,BIKE ROUTE,,YES
8742101,30731000,30734000,YES,25.0,0.0,,NO,206826.0,BIKE ROUTE,,YES
8742101,30731000,30734000,YES,25.0,0.0,,NO,206826.0,BIKE ROUTE,,YES
8742201,30731000,30732000,YES,25.0,0.0,,NO,144053.0,BIKE ROUTE,,YES
8742201,30731000,30732000,YES,25.0,0.0,,NO,144053.0,BIKE ROUTE,,YES
8742201,30731000,30732000,YES,25.0,0.0,,NO,144053.0,BIKE ROUTE,,YES
8742202,30732000,30733000,YES,25.0,0.0,,NO,170757.0,BIKE ROUTE,,YES
8742203,30733000,30734000,YES,25.0,0.0,,NO,193633.0,BIKE ROUTE,,YES
8743101,30734000,30735000,YES,25.0,0.0,,NO,189622.0,BIKE ROUTE,,YES
8743201,30734000,30735000,YES,25.0,0.0,,NO,200645.0,BIKE ROUTE,,YES
8744101,30735000,30737000,YES,25.0,0.0,,NO,236565.0,BIKE ROUTE,,YES
8744102,30737000,30738000,YES,25.0,0.0,,NO,255757.0,BIKE ROUTE,,YES
8744102,30737000,30738000,YES,25.0,0.0,,NO,255757.0,BIKE ROUTE,,YES
8744201,30735000,30736000,YES,25.0,0.0,,NO,250534.0,BIKE ROUTE,,YES
8744201,30735000,30736000,YES,25.0,0.0,,NO,250534.0,BIKE ROUTE,,YES
8744202,30736000,30738000,YES,25.0,0.0,,NO,258347.0,BIKE ROUTE,,YES
8745101,30738000,30768000,YES,25.0,0.0,,NO,285525.0,BIKE ROUTE,,YES
8745201,30738000,30768000,YES,25.0,0.0,,NO,285525.0,BIKE ROUTE,,YES
8746102,30768000,54124000,YES,25.0,0.0,,NO,305133.0,BIKE ROUTE,,YES
8746103,54124000,24892000,YES,25.0,1.0,,NO,309066.0,BIKE ROUTE,,YES
8746201,30768000,24892000,YES,25.0,0.0,,NO,325565.0,BIKE ROUTE,,YES
8747102,24892000,34016000,YES,25.0,0.0,,NO,251500.0,BIKE ROUTE,,YES
8747103,34016000,30739000,YES,25.0,0.0,,NO,229978.0,BIKE ROUTE,,YES
8747103,34016000,30739000,YES,25.0,0.0,,NO,229978.0,BIKE ROUTE,,YES
8747103,34016000,30739000,YES,25.0,0.0,,NO,229978.0,BIKE ROUTE,,YES
8747103,34016000,30739000,YES,25.0,0.0,,NO,229978.0,BIKE ROUTE,,YES
8747202,24892000,34016000,YES,25.0,0.0,,NO,258529.0,BIKE ROUTE,,YES
8747203,34016000,30739000,YES,25.0,0.0,,NO,228322.0,BIKE ROUTE,,YES
8747203,34016000,30739000,YES,25.0,0.0,,NO,228322.0,BIKE ROUTE,,YES
8747203,34016000,30739000,YES,25.0,0.0,,NO,228322.0,BIKE ROUTE,,YES
8747203,34016000,30739000,YES,25.0,0.0,,NO,228322.0,BIKE ROUTE,,YES
8748101,30739000,24898000,YES,25.0,0.0,,NO,207255.0,BIKE ROUTE,,YES
8748201,30739000,24898000,YES,25.0,0.0,,NO,207264.0,BIKE ROUTE,,YES
8749101,24898000,24922000,YES,25.0,0.0,,NO,208289.0,BIKE ROUTE,,YES
8749201,24898000,24922000,YES,25.0,0.0,,NO,208289.0,BIKE ROUTE,,YES
8750101,24922000,30742000,YES,25.0,0.0,,NO,250859.0,BIKE ROUTE,,YES
8750101,24922000,30742000,YES,25.0,0.0,,NO,250859.0,BIKE ROUTE,,YES
8750101,24922000,30742000,YES,25.0,0.0,,NO,250859.0,BIKE ROUTE,,YES
8750201,24922000,30740000,YES,25.0,0.0,,NO,226749.0,BIKE ROUTE,,YES
8750201,24922000,30740000,YES,25.0,0.0,,NO,226749.0,BIKE ROUTE,,YES
8750201,24922000,30740000,YES,25.0,0.0,,NO,226749.0,BIKE ROUTE,,YES
8750202,30740000,30741000,YES,25.0,0.0,,NO,158311.0,BIKE ROUTE,,YES
8750203,30741000,30742000,YES,25.0,0.0,,NO,170271.0,BIKE ROUTE,,YES
8751101,30742000,24429000,YES,25.0,0.0,,NO,211354.0,BIKE ROUTE,,YES
8751201,30742000,24429000,YES,25.0,0.0,,NO,209450.0,BIKE ROUTE,,YES
8752101,24429000,30745000,YES,25.0,1.0,,NO,224178.0,BIKE LANE,GREEN PAINT,NO
8752101,24429000,30745000,YES,25.0,1.0,,NO,224178.0,BIKE LANE,GREEN PAINT,NO
8752201,24429000,30743000,YES,25.0,0.0,,NO,205198.0,BIKE LANE,GREEN PAINT,NO
8752201,24429000,30743000,YES,25.0,0.0,,NO,205198.0,BIKE LANE,GREEN PAINT,NO
8752202,30743000,30745000,YES,25.0,0.0,,NO,185827.0,BIKE LANE,GREEN PAINT,NO
8753101,30745000,30746000,YES,25.0,1.0,,NO,209358.0,BIKE LANE,GREEN PAINT,NO
8753201,30745000,30746000,YES,25.0,0.0,,NO,209358.0,BIKE LANE,GREEN PAINT,NO
8754101,30746000,30747000,YES,25.0,0.0,,NO,197618.0,BIKE LANE,GREEN PAINT,NO
8754102,30747000,30748000,YES,25.0,0.0,,NO,149835.0,BIKE LANE,GREEN PAINT,NO
8754102,30747000,30748000,YES,25.0,0.0,,NO,149835.0,BIKE LANE,GREEN PAINT,NO
8754201,30746000,30748000,YES,25.0,0.0,,NO,206408.0,BIKE LANE,GREEN PAINT,NO
8754201,30746000,30748000,YES,25.0,0.0,,NO,206408.0,BIKE LANE,GREEN PAINT,NO
8755101,30748000,30749000,YES,25.0,0.0,,NO,157197.0,BIKE LANE,GREEN PAINT,NO
8755201,30748000,30749000,YES,25.0,0.0,,NO,157197.0,BIKE LANE,GREEN PAINT,NO
8756101,30749000,30750000,YES,25.0,0.0,,NO,129551.0,BIKE LANE,GREEN PAINT,NO
8756101,30749000,30750000,YES,25.0,0.0,,NO,129551.0,BIKE LANE,GREEN PAINT,NO
8756201,30749000,30750000,YES,25.0,0.0,,NO,120918.0,BIKE LANE,GREEN PAINT,NO
8756201,30749000,30750000,YES,25.0,0.0,,NO,120918.0,BIKE LANE,GREEN PAINT,NO
8757101,30750000,30752000,YES,25.0,0.0,,NO,127779.0,BIKE LANE,GREEN PAINT,NO
8757102,30752000,30753000,YES,25.0,0.0,,NO,128475.0,BIKE LANE,GREEN PAINT,NO
8757201,30750000,30751000,YES,25.0,6.0,6.0,NO,127403.0,BIKE LANE,GREEN PAINT,NO
8757202,30751000,30753000,YES,25.0,3.0,0.0,NO,133623.0,BIKE LANE,GREEN PAINT,NO
8758101,30753000,30755000,YES,25.0,0.0,,NO,104676.0,BIKE LANE,GREEN PAINT,YES
8758101,30753000,30755000,YES,25.0,0.0,,NO,104676.0,BIKE ROUTE,GREEN PAINT,YES
8758201,30753000,30754000,YES,25.0,0.0,0.0,NO,108625.0,BIKE LANE,GREEN PAINT,NO
8758201,30753000,30754000,YES,25.0,0.0,0.0,NO,108625.0,BIKE LANE,GREEN PAINT,NO
8758202,30754000,30755000,YES,25.0,0.0,0.0,NO,104859.0,BIKE LANE,GREEN PAINT,NO
8758202,30754000,30755000,YES,25.0,0.0,0.0,NO,104859.0,BIKE ROUTE,GREEN PAINT,YES
8759101,30755000,30756000,YES,25.0,0.0,,NO,86701.0,BIKE LANE,GREEN PAINT,YES
8759201,30755000,30756000,YES,25.0,0.0,0.0,NO,86701.0,BIKE LANE,GREEN PAINT,YES
8760101,30756000,30759000,YES,25.0,2.0,,NO,71469.0,BIKE LANE,GREEN PAINT,YES
8760101,30756000,30759000,YES,25.0,2.0,,NO,71469.0,BIKE LANE,GREEN PAINT,YES
8760102,30759000,30757000,YES,25.0,8.0,,NO,61314.0,BIKE LANE,GREEN PAINT,YES
8760102,30759000,30757000,YES,25.0,8.0,,NO,61314.0,BIKE LANE,GREEN PAINT,NO
8760202,30756000,35006000,YES,25.0,0.0,,NO,71065.0,BIKE LANE,GREEN PAINT,NO
8760202,30756000,35006000,YES,25.0,0.0,,NO,71065.0,BIKE LANE,GREEN PAINT,NO
8760203,35006000,30757000,YES,25.0,9.0,,NO,69896.0,BIKE LANE,GREEN PAINT,NO
8761101,30757000,30758000,YES,25.0,10.0,,NO,66446.0,BIKE LANE,GREEN PAINT,YES
8761201,30757000,30758000,YES,25.0,12.0,21.0,NO,66446.0,BIKE LANE,GREEN PAINT,NO
8762101,30758000,25865000,YES,25.0,0.0,,NO,42978.0,BIKE LANE,,NO
8762101,30758000,25865000,YES,25.0,0.0,,NO,42978.0,BIKE LANE,,NO
8762102,25865000,25878000,YES,25.0,20.0,,NO,45778.0,BIKE LANE,,NO
8762201,30758000,25877000,YES,25.0,11.0,11.0,NO,42607.0,BIKE LANE,,NO
8762201,30758000,25877000,YES,25.0,11.0,11.0,NO,42607.0,BIKE LANE,,NO
8762202,25877000,25878000,YES,25.0,17.0,29.0,NO,33079.0,BIKE LANE,,NO
8763101,25878000,25881000,YES,25.0,4.0,,NO,36713.0,BIKE LANE,,NO
8763201,25878000,25881000,YES,25.0,1.0,4.0,NO,36713.0,BIKE LANE,,NO
8764101,25881000,25880000,YES,25.0,12.0,,NO,37395.0,BIKE LANE,,NO
8764201,25881000,25880000,YES,25.0,17.0,28.0,NO,39619.0,BIKE LANE,,NO
8765101,25880000,25806000,YES,25.0,0.0,0.0,NO,24345.0,BIKE ROUTE,,NO
8765201,25880000,25806000,YES,25.0,0.0,0.0,NO,26574.0,BIKE ROUTE,,NO
8766101,25806000,25804000,YES,25.0,24.0,,NO,35226.0,BIKE LANE,,NO
8766201,25806000,25804000,YES,25.0,16.0,39.0,NO,36380.0,BIKE LANE,,NO
8767101,25804000,25814000,YES,25.0,17.0,,NO,39695.0,BIKE LANE,,NO
8767201,25804000,25814000,YES,25.0,16.0,33.0,NO,37214.0,BIKE LANE,,NO
8768101,25814000,25820000,YES,30.0,0.0,,NO,33583.0,BIKE ROUTE,,NO
8768201,25814000,25820000,YES,30.0,0.0,0.0,NO,33583.0,BIKE ROUTE,,NO
8769101,25820000,25827000,YES,30.0,0.0,,NO,34934.0,BIKE ROUTE,,NO
8769201,25820000,25827000,YES,30.0,0.0,0.0,NO,34934.0,BIKE ROUTE,,NO
8770101,25827000,25830000,YES,30.0,0.0,,NO,31962.0,BIKE ROUTE,,NO
8770201,25827000,25830000,YES,30.0,0.0,0.0,NO,31962.0,BIKE ROUTE,,NO
8771101,25830000,25829000,YES,30.0,0.0,,NO,29136.0,BIKE ROUTE,,NO
8771201,25830000,25829000,YES,30.0,0.0,0.0,NO,32149.0,BIKE ROUTE,,NO
8772101,25829000,32922000,NO,30.0,0.0,,NO,23048.0,,,
8772102,32922000,32923000,NO,30.0,0.0,0.0,NO,17313.0,,,
8772103,32923000,26165000,NO,30.0,0.0,,NO,17903.0,,,
8772201,25829000,26163000,NO,30.0,0.0,0.0,NO,23311.0,,,
8772202,26163000,26165000,NO,30.0,0.0,0.0,NO,17511.0,,,
8773101,26165000,26175000,NO,30.0,0.0,,NO,29026.0,,,
8773201,26165000,26174000,NO,30.0,0.0,0.0,NO,26578.0,,,
8773202,26174000,26175000,NO,30.0,0.0,0.0,NO,25426.0,,,
8774101,26175000,32920000,NO,35.0,0.0,,NO,26203.0,,,
8774102,32920000,33567000,NO,35.0,0.0,,NO,23483.0,,,
8774103,33567000,26185000,NO,35.0,0.0,,NO,22085.0,,,
8774104,26185000,26180000,NO,35.0,0.0,,NO,22968.0,,,
8774201,26175000,26187000,NO,35.0,0.0,0.0,NO,27305.0,,,
8774203,26187000,26180000,NO,35.0,0.0,0.0,NO,23212.0,,,
8775101,26180000,26152000,NO,35.0,0.0,,NO,22782.0,,,
8775201,26180000,26152000,NO,35.0,0.0,0.0,NO,22918.0,,,
8776101,26152000,26109000,NO,35.0,0.0,,NO,25368.0,,,
8776102,26109000,26105000,NO,35.0,0.0,,NO,19781.0,,,
8776103,26105000,26103000,NO,35.0,0.0,,NO,19126.0,,,
8776104,26103000,33568000,NO,35.0,0.0,,NO,20559.0,,,
8776105,33568000,33570000,NO,35.0,0.0,,NO,23989.0,,,
8776201,26152000,32940000,NO,35.0,0.0,0.0,NO,22145.0,,,
8776202,32940000,26106000,NO,35.0,0.0,0.0,NO,22647.0,,,
8776203,26106000,33735000,NO,35.0,0.0,0.0,NO,21818.0,,,
8776204,33735000,26102000,NO,35.0,0.0,0.0,NO,20697.0,,,
8776205,26102000,33569000,NO,35.0,0.0,0.0,NO,19568.0,,,
8776206,33569000,33570000,NO,35.0,0.0,0.0,NO,21684.0,,,
8777101,33570000,32977000,NO,35.0,0.0,,NO,27542.0,,,
8777201,33570000,32977000,NO,35.0,0.0,23.0,NO,26338.0,,,
8778000,22827000,22846000,NO,25.0,0.0,0.0,NO,28623.0,,,
8779000,22846000,22809000,NO,25.0,0.0,20.0,NO,23043.0,,,
8780000,26190000,26191000,NO,25.0,0.0,0.0,NO,29371.0,,,
8781000,21825000,21850000,NO,25.0,0.0,26.0,NO,78626.0,,,
8782000,21850000,51064000,NO,25.0,0.0,0.0,NO,70006.0,,,
8783000,22148000,22151000,NO,25.0,0.0,0.0,NO,5227.0,,,
8784000,22151000,50619000,NO,25.0,0.0,0.0,NO,11838.0,,,
8785000,51060000,22261000,NO,25.0,0.0,,NO,13627.0,,,
8786000,22261000,22265000,NO,25.0,0.0,8.0,NO,17376.0,,,
8787000,22265000,22264000,NO,25.0,0.0,17.0,NO,12261.0,,,
8788000,28038000,50531000,NO,25.0,0.0,0.0,NO,31517.0,,,
8789000,26231000,26227000,NO,25.0,0.0,0.0,NO,1119.0,,,
