gid,cnn_sgmt_pkey,street_name,street_type,full_street_name,street_layer,class_code,duel_car_way_yn,gis_length_miles,duel_car_way_id,corrected_length_miles,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,shape_length,sgmt_trnsprtn_pkey,daily_ride_qrt,daily_ride_eght,speed_avg_mta
11408,4418000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.035762041,0,0.035762054,21254000,21253000,72.75685291,3969,81914,20679,25
10060,4419000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034142327,0,0.034142309,21253000,21252000,69.4613769,3970,78257,9677,
11325,4420000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.009496044,0,0.009496033,21252000,21250000,19.31933507,3971,70526,9677,
11326,4421000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.02463558,0,0.024635588,21250000,21248000,50.12006011,3972,71805,9677,
11327,4422000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.035741301,0,0.035741329,21248000,21246000,72.71399277,3973,34783,12628,
11328,4423000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.045147856,0,0.04514785,21246000,21221000,91.78775616,3974,20309,9360,
11329,4424000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.035325806,0,0.035325809,21221000,21222000,71.80996661,3975,19271,7732,
11330,4425000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034161105,0,0.034161097,21222000,21213000,69.44225255,3976,20806,8869,
11331,4426000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034210816,0,0.034210816,21213000,21212000,69.54324873,3977,19803,10315,
11332,4427000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.039491361,0,0.039491375,21212000,21208000,80.27737891,3978,20554,8991,19
11333,4428000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034425922,0,0.034425945,21208000,21084000,69.97968991,3979,18828,8991,
11334,4429000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034184603,0,0.034184571,21084000,21081000,69.48843762,3980,20103,12810,
11335,4430000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034462928,0,0.03446293,21081000,21079000,70.05454734,3981,18941,10225,
11336,4431000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.043142083,0,0.043142134,21079000,21069000,87.80592482,3982,17731,10610,
11337,4432000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.045640787,0,0.045640767,21069000,21068000,92.91480478,3983,19359,12792,21
11338,4433000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.037374145,0,0.037374166,21068000,21063000,76.02144095,3984,23403,10047,
11339,4434000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034973026,0,0.034973014,21063000,21061000,71.09077646,3985,37788,7515,
11340,4435000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.012456634,0,0.012456617,21061000,21066000,25.32098064,3986,38840,7146,
11341,4436000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.021519791,0,0.021519782,21066000,21065000,43.74392542,3987,39868,7146,23
11342,4437000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034125186,0,0.034125237,21065000,21037000,69.36726146,3988,37986,7985,
11343,4438000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.033520529,0,0.033520485,21037000,21036000,68.13812465,3989,36520,18007,
11344,4439000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034033042,0,0.034033087,21036000,33286000,69.17988979,3990,33594,17256,
11345,4440000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.034130366,0,0.03413033,33286000,21026000,69.37766714,3991,34225,21788,
11346,4441000,CORTLAND,AVE,CORTLAND AVE,STREETS,4,NO,0.036434409,0,0.036434426,21026000,21023000,74.06111452,3992,34896,20420,
11347,4442000,CORWIN,ST,CORWIN ST,STREETS,5,NO,0.067138424,0,0.06713843,28245000,32958000,136.5299652,3993,20902,2373,
11348,4443000,CORWIN,ST,CORWIN ST,STREETS,5,NO,0.081239225,0,0.081239227,50605000,28245000,165.630221,3994,22699,0,
11349,4444000,COSGROVE,ST,COSGROVE ST,STREETS,5,NO,0.049980112,0,0.049980099,33284000,50893000,101.7850441,3995,32933,12290,
11350,4445000,COSMO,PL,COSMO PL,STREETS,5,NO,0.035985649,0,0.035985645,24951000,24954000,73.20273749,3996,123041,38684,
11351,4446000,COSMO,PL,COSMO PL,STREETS,5,NO,0.02173309,0,0.02173308,24954000,24966000,44.20985409,3997,128970,43760,
11352,4447000,COSMO,PL,COSMO PL,STREETS,5,NO,0.034155407,0,0.034155391,24966000,24967000,69.47950141,3998,135004,45966,
11353,4448000,COSO,AVE,COSO AVE,STREETS,5,NO,0.056774452,0,0.05677448,21295000,21288000,115.8045428,3999,80298,27226,
11354,4449000,PRECITA,AVE,PRECITA AVE,STREETS,5,NO,0.046153666,0,0.046153669,21340000,21295000,93.83023378,4000,78885,28975,
11355,4450000,COSO,AVE,COSO AVE,STREETS,5,NO,0.045422137,0,0.045422147,21295000,21303000,92.68947702,4001,78885,27226,
11356,4451000,COSO,AVE,COSO AVE,STREETS,5,NO,0.02022268,0,0.020222692,21303000,21288000,41.13912907,4002,80298,27002,
11357,4452000,COSO,AVE,COSO AVE,STREETS,5,NO,0.01126571,0,0.011265702,21288000,21287000,22.9221976,4003,80722,25547,
11358,4453000,COSO,AVE,COSO AVE,STREETS,5,NO,0.024679271,0,0.02467927,21287000,21298000,50.21357725,4004,71882,25547,
11359,4454000,COSO,AVE,COSO AVE,STREETS,5,NO,0.04193759,0,0.041937599,21298000,21280000,85.32792258,4005,73156,0,
11360,4455000,COSO,AVE,COSO AVE,STREETS,5,NO,0.028070611,0,0.028070591,21280000,21278000,57.11337868,4006,61021,0,
11361,4456000,COSO,AVE,COSO AVE,STREETS,5,NO,0.024834781,0,0.024834803,21278000,21272000,50.5231976,4007,41805,0,
11362,4457000,STONEMAN,ST,STONEMAN ST,STREETS,5,NO,0.044702586,0,0.044702591,21282000,21272000,90.91227116,4008,32032,1317,
11363,4458000,COSTA,ST,COSTA ST,STREETS,5,NO,0.015509749,0,0.015509728,20825000,51871000,31.53662953,4009,20254,11501,
11364,4460000,COSTA,ST,COSTA ST,STREETS,5,NO,0.064691033,0,0.064691061,20821000,20827000,131.5558825,4010,22348,11501,
11365,4461000,COTTAGE,ROW,COTTAGE ROW,Streets_Pedestri,0,NO,0.065362315,0,0.065362315,30064000,30063000,133.4903255,26761,,,
11366,4462000,COTTER,ST,COTTER ST,STREETS,5,NO,0.13208794,0,0.132087926,21775000,21777000,268.7540477,4011,66586,25036,
11281,4463000,COTTER,ST,COTTER ST,STREETS,5,NO,0.055019104,0,0.055019139,21777000,21798000,112.0068745,4012,47957,0,
11282,4464000,COTTER,ST,COTTER ST,STREETS,5,NO,0.14504566,0,0.145045658,21798000,21811000,295.4962287,4013,44055,2911,
11283,4465000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.045331378,0,0.045331385,23315000,23317000,92.14124794,4014,14094,8249,
11284,4466000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.080990564,0,0.080990564,23317000,23327000,164.7093796,4015,14852,4120,
11285,4467000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.114167367,0,0.114167377,23327000,23328000,232.890631,4016,17336,1567,
11286,4468000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.103686063,0,0.103686059,23328000,23321000,211.3416971,4017,21798,4592,
11287,4469000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.089367206,0,0.089367242,23321000,23319000,182.0074903,4018,22515,10193,
11288,4470000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.029236221,0,0.029236227,23319000,23318000,59.6714686,4019,21670,9165,
11289,4471000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.073189995,0,0.073189995,23318000,33511000,149.3801575,4020,20597,10297,
11290,4472000,COUNTRY CLUB,DR,COUNTRY CLUB DR,STREETS,5,NO,0.047251983,0,0.047251981,33511000,23317000,96.43977341,4021,16014,8249,
11291,4473000,COVENTRY,CT,COVENTRY CT,STREETS,5,NO,0.059943341,0,0.059943367,22383000,50662000,122.3461932,4022,3017,1099,
11292,4474000,COWELL,PL,COWELL PL,STREETS,5,NO,0.032643122,0,0.032643134,50160000,24821000,66.67907787,4023,25395,6651,
11293,4475000,CRAGMONT,AVE,CRAGMONT AVE,STREETS,5,NO,0.059711804,0,0.059711799,27112000,32883000,121.448922,4024,5484,1768,
11294,4476000,CRAGMONT,AVE,CRAGMONT AVE,STREETS,5,NO,0.12130895,0,0.121308988,32883000,27096000,247.6133511,4025,4972,2740,
11295,4477000,CRAGMONT,AVE,CRAGMONT AVE,STREETS,5,NO,0.026854746,0,0.026854749,27096000,50553000,54.81853256,4026,3195,2096,
11296,4478000,CRAGS,CT,CRAGS CT,STREETS,5,NO,0.107323513,0,0.107323521,22284000,51471000,218.713966,4027,6145,0,
11297,4479000,CRANE,ST,CRANE ST,STREETS,5,NO,0.12533618,0,0.125336198,20568000,20569000,255.6769858,4028,56237,13441,
11298,4480000,CRANLEIGH,DR,CRANLEIGH DR,STREETS,5,NO,0.09859452,0,0.098594548,33612000,23142000,200.8687522,4029,31343,6272,
11299,4481000,CRAUT,ST,CRAUT ST,STREETS,5,NO,0.053026493,0,0.053026478,21697000,21695000,108.2248327,4030,76380,32076,
11300,4482000,CRAUT,ST,CRAUT ST,STREETS,5,NO,0.050979079,0,0.050979086,21695000,21693000,104.0451025,4031,74903,23252,
11301,4483000,CRAUT,ST,CRAUT ST,STREETS,5,NO,0.051035006,0,0.051035008,21693000,21689000,104.1582256,4032,65324,23071,
11302,4484000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.110923288,0,0.110923288,21820000,21819000,225.4680473,4033,60173,36922,
11303,4485000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.031493894,0,0.031493907,21819000,21231000,64.02028501,4034,51119,23541,
11304,4486000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.104103288,0,0.104103308,21231000,21230000,211.5989915,4035,53620,9048,
11305,4487000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.033881278,0,0.033881283,21230000,21229000,68.86658884,4036,30228,5662,
11306,4488000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.048392195,0,0.048392176,21229000,21204000,98.36121594,4037,14627,6614,
11307,4489000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.034312573,0,0.034312595,21204000,21203000,69.74316158,4038,16723,6614,
11308,4490000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.034046327,0,0.034046323,21203000,21197000,69.20196674,4039,17836,6614,20
11309,4491000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.035957576,0,0.035957584,21197000,21187000,73.08670699,4040,17274,6575,
11310,4492000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.035763537,0,0.035763533,21187000,21186000,72.69227556,4041,16283,7144,
11311,4493000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.0338852,0,0.033885209,21186000,21181000,68.87437403,4042,17108,8110,
11312,4494000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.034003864,0,0.034003898,21181000,21180000,69.11553942,4043,15951,8130,
11313,4495000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.034138483,0,0.034138457,21180000,21053000,69.38913485,4044,14297,8130,
11314,4496000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.034224158,0,0.034224165,21053000,21046000,69.56324659,4045,14297,6885,
11315,4497000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.034044893,0,0.034044899,21046000,21048000,69.19884746,4046,12615,7141,
11316,4498000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.03409521,0,0.03409521,21048000,21044000,69.30109202,4047,11522,7141,
11317,4499000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.034091969,0,0.034091986,21044000,21043000,69.29447656,4048,10950,4900,
11318,4500000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.04690592,0,0.046905921,21043000,33662000,95.50166756,4049,8313,4316,
11319,4501000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.013298359,0,0.013298355,33662000,33663000,27.06804441,4050,7744,1691,
11320,4502000,CRESCENT,AVE,CRESCENT AVE,STREETS,5,NO,0.165781661,0,0.165781636,33663000,21030000,337.7317199,4051,37746,1691,
11321,4503000,CRESCIO,CT,CRESCIO CT,PRIVATE,0,NO,0.039429382,0,0.039429372,51022000,21537000,80.16990791,4052,30426,14522,
11322,4504101,CRESPI,DR,CRESPI DR,STREETS,5,YES,0.043554926,454,0.021789078,23021000,33490000,88.72136717,4053,35053,17844,
11323,4504201,CRESPI,DR,CRESPI DR,STREETS,5,YES,0.043601393,454,0.021789078,23021000,33490000,88.7901394,4054,35053,17844,
11324,4505101,CRESPI,DR,CRESPI DR,STREETS,5,NO,0.022283387,0,0.022283388,33492000,33489000,45.29634819,4055,35053,17844,
11238,4505201,CRESPI,DR,CRESPI DR,STREETS,5,NO,0.022303518,0,0.022303519,33491000,33489000,45.49723065,4056,32811,17844,
11239,4506101,CRESPI,DR,CRESPI DR,STREETS,5,YES,0.032401998,455,0.016264685,33489000,23041000,65.99728809,4057,32961,17523,
11240,4506201,CRESPI,DR,CRESPI DR,STREETS,5,YES,0.03265682,455,0.016264685,33489000,23041000,66.50054154,4058,32961,17523,
11241,4507101,CRESPI,DR,CRESPI DR,STREETS,5,YES,0.098739938,456,0.049356521,23041000,23043000,201.2107496,4059,29702,6400,
11242,4507201,CRESPI,DR,CRESPI DR,STREETS,5,YES,0.098686147,456,0.049356521,23041000,23044000,200.8975196,4060,28792,8793,
11243,4508000,CRESTA VISTA,DR,CRESTA VISTA DR,STREETS,5,NO,0.105851921,0,0.105851926,32989000,22807000,215.1959462,4061,22130,10904,
11244,4509000,CRESTA VISTA,DR,CRESTA VISTA DR,STREETS,5,NO,0.013240959,0,0.01324095,22807000,33008000,26.91963596,4062,18465,1826,
11245,4510000,CRESTA VISTA,DR,CRESTA VISTA DR,STREETS,5,NO,0.113416295,0,0.11341633,33008000,33009000,230.5571843,4063,18465,0,
11246,4511000,CRESTA VISTA,DR,CRESTA VISTA DR,STREETS,5,NO,0.142600891,0,0.142600887,33009000,22384000,290.132055,4064,9104,358,
11247,4512000,CRESTA VISTA,DR,CRESTA VISTA DR,STREETS,5,NO,0.040855096,0,0.04085513,22384000,22383000,83.05052903,4065,2240,358,
11248,4513000,CRESTA VISTA,DR,CRESTA VISTA DR,STREETS,5,NO,0.064887177,0,0.06488718,22383000,22381000,132.0450881,4066,3198,1099,
11249,4514000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.124276125,0,0.124276109,23166000,23218000,252.7674135,4067,12621,3877,
11250,4515000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.050320784,0,0.050320806,23218000,23225000,102.3163761,4068,6103,3739,16
11251,4516000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.047947423,0,0.047947448,23225000,23226000,97.46091711,4069,4788,2444,
11252,4517000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.048505673,0,0.048505638,23226000,23234000,98.62239672,4070,4788,3047,
11253,4518000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.050458506,0,0.050458544,23234000,23242000,102.5905587,4071,4406,2769,
11254,4519000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.052947402,0,0.052947381,23242000,23247000,107.6242737,4072,4375,2226,
11255,4520000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.135175414,0,0.135175443,23247000,23248000,274.7677672,4073,5196,2404,24
11256,4521000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.106835943,0,0.106835938,23248000,23341000,217.2459446,4074,14194,882,
11257,4522000,CRESTLAKE,DR,CRESTLAKE DR,STREETS,5,NO,0.132740939,0,0.132740971,23341000,23342000,270.6914065,4075,17343,882,23
11258,4523000,CRESTLINE,DR,CRESTLINE DR,STREETS,5,NO,0.2251481,0,0.225148077,22347000,32986000,458.891456,4076,20483,3513,
11259,4524000,CRESTLINE,DR,CRESTLINE DR,STREETS,5,NO,0.088570977,0,0.088571003,32986000,26121000,180.645044,4077,8762,593,
11260,4525000,CRESTLINE,DR,CRESTLINE DR,STREETS,5,NO,0.011137112,0,0.011137103,26121000,50637000,22.69327629,4078,8200,667,
11261,4526000,CRESTMONT,DR,CRESTMONT DR,STREETS,5,NO,0.080988252,0,0.080988288,27036000,32909000,164.9498867,4079,2149,536,
11262,4527000,CRESTMONT,DR,CRESTMONT DR,STREETS,5,NO,0.092967001,0,0.092966983,32909000,27052000,189.3989055,4080,14808,674,
11263,4528000,CRESTMONT,DR,CRESTMONT DR,STREETS,5,NO,0.098484085,0,0.09848412,27052000,32910000,201.0292032,4081,18301,461,
11264,4529000,CRESTMONT,DR,CRESTMONT DR,STREETS,5,NO,0.355790096,0,0.3557901,32910000,50577000,725.0657653,4082,37612,305,
11265,4531000,CRISP,RD,CRISP RD,STREETS,5,NO,0.021813938,0,0.021813935,33127000,20072000,44.33889341,4083,2936,685,
11266,4532000,CRISP,RD,CRISP RD,PRIVATE,0,NO,0.094563925,0,0.094563936,20072000,20074000,192.212827,4084,4706,1226,
11267,4533000,CRISP,RD,CRISP RD,PRIVATE,0,NO,0.05362844,0,0.053628474,20074000,20076000,109.2573743,4085,4143,986,
11268,4534000,CROSS,ST,CROSS ST,STREETS,5,NO,0.056812692,0,0.056812692,21472000,21477000,115.4928477,4086,80598,9379,
11269,4535000,CROSS,ST,CROSS ST,STREETS,5,NO,0.056793728,0,0.056793703,21477000,21479000,115.4538862,4087,62663,18133,
11270,4536101,CROSSOVER,DR,CROSSOVER DR,PARKS,4,YES,0.156083046,277,0.080363949,27519000,32864000,317.7040636,4088,18751,10163,
11271,4536201,CROSSOVER,DR,CROSSOVER DR,PARKS,4,YES,0.165372686,277,0.080363949,27519000,32864000,336.6315892,4089,18751,10163,
11272,4537101,CROSSOVER,DR,CROSSOVER DR,PARKS,4,YES,0.139207287,278,0.068696395,32864000,28106000,283.2943245,4090,18485,8368,
11273,4537201,CROSSOVER,DR,CROSSOVER DR,PARKS,4,YES,0.135578261,278,0.068696395,32864000,28106000,275.8726162,4091,18485,8368,
11274,4538101,CROSSOVER,DR,CROSSOVER DR,PARKS,2,YES,0.3842039,280,0.191566024,28106000,27441000,784.1527958,4092,51958,22476,
11275,4538201,CROSSOVER,DR,CROSSOVER DR,PARKS,2,YES,0.382060164,280,0.191566024,28106000,27441000,779.8042271,4093,53702,22476,
11276,4539101,CROSSOVER,DR,CROSSOVER DR,STREETS,2,YES,0.044273819,279,0.022085695,27441000,27374000,90.37462715,4094,41719,23841,
11277,4539201,CROSSOVER,DR,CROSSOVER DR,STREETS,2,YES,0.044068939,279,0.022085695,27441000,27374000,89.9599066,4095,43463,27542,
11278,4540000,CROWN,TER,CROWN TER,STREETS,5,NO,0.097242865,0,0.097242858,26258000,32954000,198.3395605,4096,15237,3301,
11279,4541000,CROWN,TER,CROWN TER,Streets_Pedestri,0,NO,0.050627121,0,0.050627121,32954000,26132000,103.2898361,26675,,,
