latitude,longitude,Severity,Hour,Lane
37.78071918,-122.4153156,1,9,No
37.76170091,-122.4215784,0,8,No
37.77172395,-122.4168998,0,17,No
37.77735603,-122.3953153,0,18,No
37.77514707,-122.4192556,0,12,No
37.77158588,-122.4112688,0,19,No
37.73526294,-122.389838,0,14,No
37.77956691,-122.3980599,1,16,No
37.72291458,-122.4460431,2,16,Yes
37.72453317,-122.4592128,0,20,Yes
37.75516979,-122.423181,1,9,No
37.78787316,-122.4030596,0,14,Yes
37.77224418,-122.4197463,1,17,Yes
37.79318966,-122.392021,1,18,Yes
37.76184864,-122.4215925,1,18,Yes
37.77527206,-122.4159082,1,17,Yes
37.77654634,-122.4791064,1,18,No
37.77222346,-122.4183173,0,15,No
37.77123328,-122.4373149,1,19,No
37.71191456,-122.4160003,1,16,No
37.78532622,-122.4062841,0,10,Yes
37.76757221,-122.4287403,0,21,Yes
37.76954005,-122.4141208,2,13,No
37.77751171,-122.4180432,0,14,No
37.77888384,-122.4144581,2,17,Yes
37.75219407,-122.3984524,0,21,No
37.72291572,-122.4449886,0,18,Yes
37.74816683,-122.4151846,1,15,Yes
37.77749384,-122.4162917,0,16,Yes
37.73119094,-122.4721276,1,12,Yes
37.75653916,-122.5089011,1,11,No
37.71929145,-122.4389076,0,13,No
37.77656838,-122.3987554,0,7,No
37.78869399,-122.4052212,1,11,Yes
37.71421602,-122.4361718,2,17,No
37.76586799,-122.4310255,0,21,Yes
37.7635595,-122.4771741,0,15,No
37.7800747,-122.4202472,1,1,No
37.78170479,-122.4189013,1,10,No
37.78077725,-122.4707204,2,18,No
37.7635716,-122.4173324,2,6,Yes
37.74516539,-122.4290367,1,14,No
37.79183896,-122.3918567,0,13,Yes
37.77284502,-122.4222677,1,14,Yes
37.78926088,-122.4083174,0,17,Yes
37.7553934,-122.4194264,0,16,Yes
37.76471524,-122.4218671,1,0,Yes
37.77911187,-122.4301882,0,17,Yes
37.78351564,-122.4158825,1,17,No
37.72295454,-122.4447099,0,21,Yes
37.76512188,-122.4185009,1,17,No
37.77871943,-122.4147412,2,14,Yes
37.74853958,-122.3873491,0,14,No
37.78538031,-122.4062152,1,14,Yes
37.77132765,-122.4302918,0,7,No
37.76165231,-122.3905734,1,13,No
37.74243744,-122.4896202,1,14,No
37.75109169,-122.4108107,1,22,No
37.7479676,-122.4586551,1,11,Yes
37.78764185,-122.4034308,1,17,No
37.76626792,-122.4265385,0,22,No
37.77250282,-122.4226197,0,16,Yes
37.76436889,-122.4309586,0,21,Yes
37.76148269,-122.4251639,2,16,No
37.78431867,-122.4396847,0,21,No
37.77724908,-122.427544,0,13,No
37.76180659,-122.4198409,0,19,No
37.77533049,-122.4158344,1,15,No
37.80709039,-122.4189511,1,10,No
37.79054556,-122.4209447,0,20,No
37.74206072,-122.4221723,1,2,No
37.80602914,-122.4179689,0,11,Yes
37.78197462,-122.4859453,0,14,No
37.78581651,-122.4127554,1,0,No
37.78869399,-122.4052212,1,9,Yes
37.78853395,-122.4022238,1,19,Yes
37.76965901,-122.4059392,0,19,Yes
37.77390554,-122.418813,1,8,No
37.72900485,-122.4749281,0,11,No
37.79149311,-122.4208949,1,16,No
37.73998957,-122.4240237,1,10,Yes
37.77704388,-122.4381621,1,2,No
37.78503028,-122.4004685,2,17,Yes
37.77188564,-122.4233968,0,19,Yes
37.77244982,-122.4226246,1,19,Yes
37.75916995,-122.4108027,1,23,No
37.80603258,-122.4179416,1,14,Yes
37.77604429,-122.4295541,0,8,Yes
37.76829504,-122.4533621,1,12,No
37.76029354,-122.4214436,1,18,Yes
37.77277145,-122.4223609,1,19,Yes
37.78399149,-122.4080665,1,16,Yes
37.71508326,-122.4421281,1,12,No
37.77991406,-122.4132991,1,13,Yes
37.73686697,-122.4241908,0,8,No
37.80240114,-122.4132231,0,16,Yes
37.76285916,-122.4290051,0,8,Yes
37.77388924,-122.4239471,1,11,No
37.76530609,-122.480469,0,9,No
37.78753007,-122.4006009,1,15,No
37.76848166,-122.4466248,1,20,Yes
37.78013007,-122.454717,1,8,No
37.80707251,-122.4172606,1,17,No
37.77756338,-122.509266,1,22,No
37.77745742,-122.4131577,1,0,Yes
37.7734606,-122.4357748,0,9,Yes
37.79574287,-122.4217273,1,18,Yes
37.76791394,-122.4133317,0,18,Yes
37.78241027,-122.419042,1,17,Yes
37.77813759,-122.3918554,0,16,Yes
37.76693713,-122.4154609,1,6,No
37.71010921,-122.4095838,1,16,No
37.74538902,-122.4200191,1,15,No
37.76049345,-122.4214628,1,6,Yes
37.77668157,-122.4177691,1,15,Yes
37.7798877,-122.4219099,1,20,Yes
37.77971392,-122.4134096,0,17,Yes
37.71548888,-122.4851407,1,13,Yes
37.77842857,-122.4333595,2,12,Yes
37.74816569,-122.4182212,1,19,Yes
37.77111907,-122.4382156,1,19,No
37.77487657,-122.4746861,1,16,No
37.80593152,-122.4187183,0,17,No
37.75984215,-122.412587,2,1,Yes
37.78434927,-122.4093092,1,1,No
37.7824513,-122.4827591,0,18,Yes
37.80066324,-122.4294678,0,17,Yes
37.78576092,-122.4079064,1,19,No
37.75419271,-122.4775485,0,18,No
37.77654089,-122.4175015,0,13,Yes
37.79115281,-122.3958134,0,9,No
37.77418421,-122.4593505,1,3,No
37.72810197,-122.4022092,1,17,No
37.76746282,-122.415512,0,11,Yes
37.73257629,-122.4189552,1,11,No
37.76659922,-122.4210566,0,7,No
37.73413395,-122.3908592,0,19,Yes
37.76178458,-122.4202031,2,13,No
37.78592073,-122.4811457,1,7,Yes
37.79056867,-122.3895038,2,20,Yes
37.77084743,-122.4403577,1,18,No
37.76437351,-122.4308822,1,22,Yes
37.78688037,-122.4199386,0,11,Yes
37.797894,-122.4064374,1,17,Yes
37.77313349,-122.4374229,0,13,No
37.78090678,-122.4588355,0,9,Yes
37.77218917,-122.4524375,0,1,No
37.78603788,-122.4349502,1,17,Yes
37.78466863,-122.4677643,0,13,No
37.80597737,-122.4183807,1,10,No
37.78217978,-122.4189954,1,10,Yes
37.75385302,-122.4183208,0,10,No
37.77934746,-122.3983377,1,9,No
37.75474151,-122.507557,2,20,No
37.80578441,-122.4421776,1,11,Yes
37.7840334,-122.419365,1,17,Yes
37.71322943,-122.4440936,1,19,No
37.76190432,-122.4193659,1,17,No
37.78678792,-122.4277432,1,17,Yes
37.71211646,-122.4025328,1,7,Yes
37.78273424,-122.4589655,0,8,Yes
37.7210573,-122.475222,1,9,No
37.73045234,-122.4296436,1,11,No
37.77619041,-122.4585046,0,10,Yes
37.80528698,-122.4236551,0,11,No
37.75096809,-122.4128386,0,21,No
37.79101665,-122.3991486,0,18,No
37.77114193,-122.4455353,0,17,No
37.74064189,-122.4230899,0,12,No
37.79184209,-122.3949402,0,5,No
37.77832856,-122.4266415,0,17,Yes
37.7783985,-122.4334025,0,16,Yes
37.72295718,-122.4472724,1,14,No
37.77547666,-122.5025387,0,20,No
37.78439856,-122.4736254,1,8,No
37.78047851,-122.4125123,1,20,Yes
37.77340701,-122.5068213,1,15,No
37.75075517,-122.4163717,1,0,No
37.77896493,-122.3928915,0,19,No
37.80555556,-122.4443903,1,12,Yes
37.77009808,-122.4537262,0,12,No
37.7216312,-122.4716736,0,8,Yes
37.72345701,-122.4541158,0,17,Yes
37.79035987,-122.4071998,0,13,No
37.80516965,-122.4172262,0,18,No
37.80416746,-122.4249396,0,20,No
37.79762756,-122.4086188,1,4,Yes
37.77443653,-122.4049436,0,12,Yes
37.7632181,-122.4231261,1,23,Yes
37.77245857,-122.4226328,0,20,Yes
37.76567848,-122.471799,0,19,No
37.77250282,-122.4226197,0,19,Yes
37.77623052,-122.414711,2,16,No
37.75187642,-122.4173157,0,18,No
37.76544761,-122.4131052,0,22,Yes
37.77685313,-122.410808,0,18,Yes
37.76941119,-122.4109311,1,18,No
37.76161712,-122.4229553,0,19,No
37.72673815,-122.4523697,1,8,No
37.79822501,-122.4038475,0,16,Yes
37.77023798,-122.4223994,0,15,Yes
37.769502,-122.4133852,1,17,Yes
37.76425594,-122.3899214,1,22,Yes
37.75210365,-122.4206648,1,20,No
37.77482479,-122.4241365,0,10,No
37.7147519,-122.4336391,2,19,No
37.77232827,-122.4236837,1,18,No
37.75152682,-122.4956303,1,7,No
37.76915476,-122.4085709,1,18,Yes
37.77514707,-122.4192556,0,1,No
37.77188564,-122.4233968,0,9,Yes
37.77747967,-122.4333027,0,8,Yes
37.80535155,-122.4456922,0,18,Yes
37.72291468,-122.4459463,1,14,Yes
37.77036464,-122.419869,0,18,No
37.7183956,-122.4486052,0,8,No
37.77770386,-122.4214557,0,19,No
37.78005824,-122.4075609,1,13,No
37.79309708,-122.3965045,0,5,No
37.7398532,-122.3912684,1,20,No
37.78635895,-122.4198331,0,9,No
37.77758677,-122.4400269,0,21,No
37.80256182,-122.445082,1,8,No
37.77249292,-122.4162613,1,22,No
37.79080538,-122.3995045,1,16,Yes
37.78392312,-122.4082232,1,4,Yes
37.78758513,-122.4064557,0,17,No
37.7757105,-122.3934523,0,9,No
37.78262547,-122.4228821,1,12,No
37.75114379,-122.5042033,0,12,No
37.79184209,-122.3949402,0,20,No
37.77594122,-122.3979695,0,9,No
37.75692935,-122.4188908,1,23,No
37.77443666,-122.4843259,1,20,No
37.77314524,-122.4373304,1,17,Yes
37.77177025,-122.4203444,2,13,No
37.78214363,-122.4116673,0,16,Yes
37.75273943,-122.4560266,2,7,No
37.78682753,-122.4199279,0,16,Yes
37.78047851,-122.4125123,0,15,Yes
37.77416996,-122.4046091,0,17,Yes
37.78945708,-122.4441195,0,8,No
37.77250282,-122.4226197,0,4,Yes
37.7482158,-122.4158631,0,19,No
37.75341382,-122.4952265,1,18,No
37.72978459,-122.4333564,1,20,Yes
37.75730015,-122.4144999,0,7,No
37.74801345,-122.4224874,2,1,Yes
37.71645955,-122.4410196,1,22,Yes
37.76498442,-122.4196625,1,20,No
37.7696692,-122.405765,1,11,Yes
37.74433118,-122.403098,0,15,Yes
37.7530516,-122.4055366,1,18,No
37.78768387,-122.443464,1,13,No
37.75780615,-122.4432665,2,8,No
37.77531778,-122.4183555,1,15,Yes
37.76595885,-122.4653759,1,16,No
37.77236312,-122.4508221,0,14,No
37.76069232,-122.4382654,0,20,No
37.78028024,-122.4804506,0,10,No
37.75663138,-122.4256122,1,19,No
37.80667918,-122.4127795,1,10,Yes
37.77278827,-122.4407504,0,8,Yes
37.76343112,-122.4217441,0,18,Yes
37.80510348,-122.4236179,0,8,Yes
37.76279736,-122.4348281,0,9,Yes
37.77893028,-122.4166355,1,18,Yes
37.74403763,-122.4208937,1,9,No
37.79056524,-122.4055737,1,15,No
37.78028669,-122.4337845,0,17,Yes
37.74538902,-122.4200191,0,21,No
37.78640232,-122.4232139,0,7,No
37.79924138,-122.3977116,1,8,Yes
37.7561168,-122.4210426,0,16,Yes
37.78283416,-122.4669075,0,15,No
37.78947718,-122.3937135,0,16,No
37.73481077,-122.4944634,1,10,No
37.77062985,-122.4124799,0,18,Yes
37.77909073,-122.464145,0,17,No
37.78682753,-122.4199279,0,18,Yes
37.78132126,-122.3958435,1,12,No
37.77395323,-122.4234436,0,8,Yes
37.73065835,-122.4034005,0,9,Yes
37.76338985,-122.4641203,1,15,Yes
37.78223057,-122.410292,0,13,No
37.78164558,-122.4306092,0,16,No
37.77749037,-122.4332187,1,14,Yes
37.71892867,-122.4436961,1,19,No
37.72167624,-122.4493442,1,19,No
37.7696026,-122.4263094,1,18,No
37.80696291,-122.4104976,1,9,No
37.78289412,-122.420817,0,9,No
37.77218917,-122.4524375,0,18,No
37.77305247,-122.4186185,0,12,No
37.7810766,-122.4044037,0,23,Yes
37.75275988,-122.4319981,1,19,No
37.77354113,-122.4266838,1,14,Yes
37.78279445,-122.4140538,0,12,No
37.71580002,-122.441519,0,11,No
37.76071523,-122.4349847,0,23,No
37.77769247,-122.4316332,0,7,Yes
37.72600156,-122.4642202,2,15,Yes
37.78465329,-122.3879249,0,13,Yes
37.76331292,-122.4215061,1,20,Yes
37.80045856,-122.4014282,0,16,No
37.71269649,-122.47098,0,18,Yes
37.77181713,-122.4016567,1,21,Yes
37.78201538,-122.4100215,1,6,No
37.74678204,-122.475902,1,19,No
37.73794126,-122.3929833,0,12,Yes
37.77281805,-122.4472825,0,12,No
37.78588444,-122.4819292,0,13,No
37.78071918,-122.4153156,0,16,No
37.78994703,-122.4205596,1,14,Yes
37.77293558,-122.4458902,0,9,Yes
37.75172621,-122.4062194,1,16,Yes
37.75281649,-122.4087836,0,18,No
37.73778405,-122.3959448,0,13,Yes
37.76468619,-122.4944025,0,15,No
37.78805736,-122.4102511,0,18,Yes
37.77542621,-122.4188252,1,9,Yes
37.77188564,-122.4233968,1,23,Yes
37.78574399,-122.405831,1,21,No
37.74180986,-122.3895088,0,17,Yes
37.76698883,-122.4176634,0,13,No
37.76342927,-122.4195127,1,10,Yes
37.77002833,-122.4816177,0,16,Yes
37.77453215,-122.4094939,0,19,Yes
37.77273431,-122.4255121,1,11,No
37.76267071,-122.435188,1,21,Yes
37.77986159,-122.3896057,0,10,Yes
37.71868537,-122.443316,1,17,Yes
37.75847857,-122.4216017,1,7,No
37.78170479,-122.4189013,0,16,No
37.78402912,-122.4193642,2,11,No
37.77293287,-122.4458897,1,15,Yes
37.77117368,-122.4302608,2,19,No
37.76342927,-122.4195127,1,1,Yes
37.7657833,-122.4075342,1,10,No
37.7837809,-122.3882741,0,19,Yes
37.76572747,-122.435472,1,22,No
37.7755457,-122.4334651,1,12,No
37.7309388,-122.410511,2,21,No
37.78910265,-122.4019975,2,21,No
37.78402912,-122.4193642,1,14,No
37.74213549,-122.4258977,1,7,Yes
37.7759469,-122.4312212,1,16,No
37.77134102,-122.4539615,0,8,No
37.78641009,-122.4451942,1,18,No
37.76801903,-122.4242024,1,22,Yes
37.77779419,-122.4383655,0,23,No
37.80516965,-122.4172262,1,7,No
37.77899393,-122.4662881,0,14,No
37.72921144,-122.400834,0,22,No
37.78761924,-122.4514291,1,14,No
37.77241793,-122.4355633,1,0,Yes
37.76580003,-122.4499581,0,6,No
37.78754945,-122.403469,1,9,Yes
37.77664401,-122.4398442,0,22,No
37.77390625,-122.4165757,0,14,Yes
37.77147958,-122.4353723,0,16,Yes
37.769502,-122.4133852,0,16,Yes
37.77650825,-122.4585273,1,15,Yes
37.76213827,-122.4640329,0,8,Yes
37.77331203,-122.4216758,0,19,Yes
37.79432011,-122.3950359,0,18,Yes
37.77313349,-122.4374229,0,14,No
37.7099469,-122.4193478,1,10,No
37.78202427,-122.4011597,1,12,No
37.76626087,-122.4265304,1,20,No
37.75879397,-122.500436,0,18,No
37.76813968,-122.4221992,1,14,Yes
37.74830952,-122.4115219,0,12,Yes
37.78293993,-122.464425,1,13,No
37.72324404,-122.4531072,2,0,Yes
37.7743089,-122.4583711,1,11,No
37.76840527,-122.4178022,1,19,Yes
37.77249263,-122.4226227,0,9,Yes
37.72432282,-122.4350714,1,18,No
37.71147667,-122.4555922,0,9,No
37.75237279,-122.4162655,0,17,No
37.78223057,-122.410292,0,16,No
37.76389449,-122.469555,1,19,No
37.77749934,-122.4560507,0,9,Yes
37.72525955,-122.5030406,0,13,Yes
37.79459387,-122.3938361,0,11,Yes
37.769502,-122.4133852,1,9,Yes
37.78962044,-122.4204934,1,8,Yes
37.7663632,-122.431073,0,17,Yes
37.71578778,-122.4507045,0,6,No
37.76189063,-122.4193645,0,15,No
37.77342237,-122.4425793,0,21,No
37.75262859,-122.4118998,0,17,No
37.77357346,-122.3994331,1,18,Yes
37.78447875,-122.4042669,1,17,No
37.77675735,-122.3989923,0,9,Yes
37.76847986,-122.4165667,0,7,Yes
37.77007722,-122.4130238,1,17,Yes
37.78279342,-122.409505,1,10,Yes
37.77903213,-122.4018433,1,6,Yes
37.78925602,-122.4013651,1,18,Yes
37.73660247,-122.4066783,0,14,Yes
37.76794971,-122.4253535,1,18,Yes
37.78071557,-122.4304244,1,14,No
37.76547075,-122.4525397,1,12,No
37.77062985,-122.4124799,1,18,Yes
37.75668761,-122.4210971,0,11,Yes
37.77119992,-122.437578,1,20,No
37.72922785,-122.4308093,1,22,No
37.72600156,-122.4642202,0,15,Yes
37.77404859,-122.437712,0,18,Yes
37.78775665,-122.4201161,1,16,Yes
37.76237307,-122.4216428,1,22,Yes
37.71010396,-122.4245761,0,21,Yes
37.76596994,-122.4653766,0,2,No
37.77290912,-122.4221864,0,9,No
37.73557534,-122.4089928,0,18,No
37.76847339,-122.4058276,1,8,No
37.75849851,-122.4212717,0,23,No
37.7672,-122.4586372,1,16,Yes
37.77234392,-122.4210681,1,8,No
37.76485807,-122.4228679,1,13,No
37.78587621,-122.4349177,1,12,No
37.78729936,-122.4166496,1,1,No
37.80146763,-122.4118716,0,22,Yes
37.75327818,-122.4063613,0,17,Yes
37.78796629,-122.418465,0,12,No
37.75522713,-122.4221642,0,8,Yes
37.74842049,-122.4811805,0,8,No
37.76564822,-122.4097816,1,18,No
37.80623108,-122.4163461,0,12,Yes
37.75978449,-122.4779367,0,15,Yes
37.71567227,-122.4394318,1,17,Yes
37.7698677,-122.4223648,1,22,No
37.77454482,-122.4292516,0,15,Yes
37.76772917,-122.4289688,0,8,Yes
37.76817787,-122.4107307,1,14,No
37.78800183,-122.4593584,1,7,Yes
37.79458048,-122.3932471,1,17,Yes
37.77349334,-122.4270596,0,8,Yes
37.77406165,-122.4376106,0,19,No
37.75369323,-122.416388,1,23,No
37.726569,-122.4417402,0,12,No
37.77749037,-122.4332187,1,16,Yes
37.71569718,-122.498735,0,13,Yes
37.78030837,-122.3909051,1,9,Yes
37.78236057,-122.4773743,1,16,No
37.72780649,-122.4322686,1,18,No
37.77802227,-122.4215091,0,12,Yes
37.72324404,-122.4531072,0,9,Yes
37.7706806,-122.4093124,0,15,No
37.76338457,-122.4217396,0,20,Yes
37.77270157,-122.4185983,0,16,No
37.7852651,-122.4052357,0,15,No
37.78215935,-122.4190716,1,20,No
37.77139745,-122.43602,0,22,No
37.78175028,-122.3963795,0,19,No
37.76841488,-122.4067986,1,16,No
37.7209153,-122.4376892,1,7,No
37.7800747,-122.4202472,0,21,No
37.77865786,-122.4165803,0,11,Yes
37.78779563,-122.4031577,1,9,Yes
37.80528354,-122.4236821,0,11,Yes
37.78216927,-122.4189933,1,9,No
37.77320951,-122.4701627,0,16,No
37.72334658,-122.4293012,0,8,No
37.79439755,-122.426514,2,16,No
37.77281216,-122.4128242,0,10,No
37.74110027,-122.4774847,0,12,No
37.77865786,-122.4165803,2,19,Yes
37.79398706,-122.4013145,0,8,No
37.77862231,-122.4470398,0,10,Yes
37.80342331,-122.4147043,1,9,Yes
37.71156388,-122.4636248,1,23,Yes
37.7098955,-122.4494585,1,8,No
37.78465201,-122.4144706,1,19,No
37.77918671,-122.4620024,0,18,No
37.775197,-122.4584323,0,17,Yes
37.78574601,-122.4851479,0,16,Yes
37.75543694,-122.4187476,0,5,Yes
37.77313349,-122.4374229,2,10,No
37.78635895,-122.4198331,0,0,No
37.77185961,-122.4234161,0,13,Yes
37.76342769,-122.4195399,1,9,Yes
37.7557803,-122.4084724,2,16,No
37.74890653,-122.4203537,0,16,No
37.71827854,-122.4396833,1,18,No
37.8011159,-122.4114503,0,20,No
37.75849851,-122.4212717,0,8,No
37.7872781,-122.4038123,1,14,Yes
37.77099861,-122.4568383,1,18,Yes
37.7736353,-122.4409218,0,15,No
37.76531651,-122.4152774,1,17,No
37.752327,-122.416261,1,14,No
37.77299541,-122.4459024,0,22,No
37.77842412,-122.3964075,0,11,No
37.76062927,-122.4126814,2,23,No
37.77873659,-122.4147627,1,2,No
37.78523616,-122.3878291,1,8,Yes
37.80518742,-122.4468369,1,8,Yes
37.78345598,-122.4108135,1,23,No
37.80811075,-122.4090505,0,9,No
37.77273431,-122.4255121,0,17,No
37.77745742,-122.4131577,0,1,Yes
37.77514707,-122.4192556,1,11,No
37.73216419,-122.4318171,1,10,Yes
37.78460126,-122.4374535,1,10,Yes
37.762894,-122.4129005,0,9,Yes
37.79594276,-122.421789,0,13,Yes
37.78427113,-122.4764368,0,12,No
37.78026497,-122.4033872,0,7,Yes
37.78393258,-122.4125953,1,8,No
37.77623052,-122.414711,0,11,No
37.78673057,-122.4045833,0,15,No
37.78144776,-122.4004379,1,7,No
37.78890628,-122.4338397,1,9,No
37.70973211,-122.4499413,1,21,No
37.77486988,-122.4748329,1,9,Yes
37.77250282,-122.4226197,1,19,Yes
37.76022917,-122.4193084,1,20,No
37.72291523,-122.4454381,1,22,Yes
37.77310359,-122.4376584,1,14,Yes
37.76342927,-122.4195127,1,22,Yes
37.77178841,-122.4354356,1,23,Yes
37.77900658,-122.4363385,1,16,No
37.76377994,-122.4103142,1,22,No
37.72011875,-122.5002271,1,14,Yes
37.78456824,-122.4312049,0,12,No
37.7850746,-122.4111398,2,22,No
37.76275267,-122.4307267,1,1,Yes
37.78328785,-122.4089522,1,9,Yes
37.77384712,-122.4392768,1,13,No
37.73957523,-122.4071279,1,19,No
37.77622604,-122.4431325,1,9,No
37.76818,-122.4155799,1,17,Yes
37.76675325,-122.4311104,0,13,Yes
37.76722026,-122.4463693,0,8,Yes
37.72291775,-122.4485891,0,17,Yes
37.76813968,-122.4221992,1,21,Yes
37.77129635,-122.4054247,1,16,Yes
37.77613571,-122.4024022,1,13,No
37.77011145,-122.4200083,0,11,No
37.78957192,-122.3884812,0,16,No
37.80060712,-122.4002505,1,17,No
37.77633298,-122.3940351,0,15,Yes
37.76731582,-122.4665451,1,12,No
37.80248974,-122.4230878,1,7,No
37.74801345,-122.4224874,0,18,Yes
37.77869458,-122.4053754,0,13,Yes
37.78005168,-122.4472872,2,1,Yes
37.7358566,-122.4081652,1,18,No
37.76006218,-122.4126102,1,6,No
37.7694809,-122.4061878,0,19,Yes
37.77199845,-122.389603,1,18,No
37.78281503,-122.4673401,0,18,No
37.77861017,-122.4057467,0,15,No
37.73778405,-122.3959448,1,8,Yes
37.77886541,-122.3905665,1,12,Yes
37.8037613,-122.4132228,0,16,No
37.72802999,-122.4021852,0,15,Yes
37.77604429,-122.4295541,1,16,Yes
37.77898677,-122.4364957,0,10,No
37.7786229,-122.4054661,0,14,Yes
37.78371016,-122.4083414,0,16,Yes
37.769502,-122.4133852,0,13,Yes
37.71939009,-122.4473318,1,10,No
37.76593284,-122.4241642,1,1,No
37.75921262,-122.4235204,1,21,No
37.79814007,-122.3968626,0,13,Yes
37.76900127,-122.3862964,0,8,No
37.78744629,-122.4150549,1,17,Yes
37.75878485,-122.4212991,0,14,Yes
37.78330849,-122.4394804,0,15,No
37.78962044,-122.4204934,0,21,Yes
37.77268816,-122.4222951,0,22,Yes
37.74429792,-122.4045273,1,9,No
37.72474885,-122.4602345,1,8,Yes
37.78453092,-122.4380197,1,8,Yes
37.76718446,-122.4278067,1,0,No
37.77745695,-122.4131571,1,8,Yes
37.75736502,-122.4167386,0,9,No
37.75902815,-122.4125009,2,10,No
37.78369842,-122.3943943,2,17,Yes
37.75372891,-122.4203832,1,18,No
37.77552671,-122.418853,0,13,Yes
37.72671922,-122.4359909,0,15,Yes
37.77077554,-122.4122954,0,17,No
37.77313165,-122.4272882,0,17,No
37.76941119,-122.4109311,1,13,No
37.78872115,-122.4020657,1,8,Yes
37.78092686,-122.4136764,1,21,No
37.7972219,-122.3973085,0,9,No
37.77590852,-122.4456298,0,21,No
37.77089611,-122.4149967,2,15,No
37.7887076,-122.4021336,2,16,Yes
37.75014511,-122.389478,1,14,Yes
37.76693706,-122.4154621,0,0,No
37.77188564,-122.4233968,0,19,Yes
37.78957192,-122.3884812,1,9,No
37.78808219,-122.4100569,0,11,No
37.77656838,-122.3987554,2,0,No
37.77499175,-122.4131611,0,21,No
37.80089648,-122.3991302,0,11,No
37.77745742,-122.4131577,0,12,Yes
37.7772727,-122.4040703,0,9,No
37.77000761,-122.4469338,0,21,Yes
37.79475771,-122.3940598,1,15,Yes
37.75902815,-122.4125009,0,0,No
37.78808219,-122.4100569,0,7,No
37.76800643,-122.4244117,0,8,No
37.77978853,-122.415127,0,13,No
37.75742952,-122.412348,0,20,No
37.72308024,-122.4523316,2,15,Yes
37.77074775,-122.4248526,0,8,No
37.80837584,-122.4145222,0,12,No
37.74284656,-122.4230085,0,14,Yes
37.80811075,-122.4090505,1,11,No
37.76286556,-122.4289017,0,11,Yes
37.78216927,-122.4189933,1,9,No
37.78774565,-122.405197,0,9,No
37.76181221,-122.4350856,1,23,No
37.80593152,-122.4187183,1,9,No
37.75576591,-122.413294,0,3,Yes
37.76466432,-122.404497,0,11,No
37.77912468,-122.4430068,1,0,No
37.80475247,-122.420453,0,11,No
37.76815688,-122.5004598,1,15,No
37.77813771,-122.4281374,0,20,Yes
37.76585414,-122.4219773,1,17,Yes
37.77006393,-122.4038764,1,15,Yes
37.73821433,-122.4262373,1,8,Yes
37.76023535,-122.419206,0,22,No
37.78399149,-122.4080665,1,7,Yes
37.77122983,-122.4522418,0,12,No
37.74408579,-122.4947117,0,7,No
37.74965723,-122.4078844,0,8,Yes
37.76823221,-122.4206676,1,15,Yes
37.78515094,-122.4330834,1,17,No
37.76491738,-122.4218864,0,18,No
37.78189664,-122.4211441,0,8,No
37.77885093,-122.4300473,1,22,Yes
37.75742952,-122.412348,1,19,No
37.80593152,-122.4187183,1,13,No
37.75390856,-122.4208318,0,14,Yes
37.80407225,-122.4019734,1,17,No
37.76578267,-122.4696538,1,17,No
37.77983169,-122.4223367,0,12,Yes
37.76447227,-122.4076773,1,14,Yes
37.75853818,-122.4637815,0,17,No
37.76196753,-122.4171789,1,21,No
37.76806952,-122.4233641,1,10,Yes
37.77343533,-122.4213442,0,17,Yes
37.78157058,-122.4110572,1,8,Yes
37.78588444,-122.4819292,1,8,No
37.75356918,-122.4230285,0,16,No
37.8062728,-122.4160065,0,18,Yes
37.77654089,-122.4175015,2,0,Yes
37.78664262,-122.4653819,0,18,Yes
37.77956415,-122.4319518,1,19,No
37.7743089,-122.4583711,0,22,No
37.77278952,-122.4475045,1,18,No
37.78630586,-122.3976634,0,7,Yes
37.7785051,-122.4056153,0,14,Yes
37.77034852,-122.4097359,1,19,No
37.72526571,-122.4622125,0,14,Yes
37.7717791,-122.4405462,0,9,Yes
37.75776206,-122.4067997,0,14,No
37.79391797,-122.4001044,2,13,Yes
37.76720157,-122.42892,1,15,No
37.78330849,-122.4394804,2,11,No
37.77252644,-122.4100768,0,18,No
37.7959454,-122.4217682,2,14,Yes
37.76847137,-122.4167074,0,9,Yes
37.77270276,-122.4036457,1,16,No
37.76543164,-122.4133697,1,4,No
37.77749384,-122.4162917,1,11,Yes
37.76329697,-122.4831373,1,14,No
37.7767147,-122.4033707,0,9,No
37.76584227,-122.4065528,1,12,No
37.79376067,-122.3925097,0,9,Yes
37.78393258,-122.4125953,0,18,No
37.75502908,-122.4254572,1,16,Yes
37.76288626,-122.4285671,0,17,Yes
37.73870082,-122.4872342,1,17,No
37.80788845,-122.4106843,0,17,No
37.77215738,-122.4143911,0,14,Yes
37.78503028,-122.4004685,0,20,Yes
37.77241793,-122.4355633,0,12,Yes
37.77388924,-122.4239471,0,20,No
37.79506633,-122.4032214,0,10,No
37.73566161,-122.3871756,0,18,No
37.76034927,-122.4170241,1,23,No
37.79131097,-122.3925246,1,18,Yes
37.77622604,-122.4431325,0,15,No
37.76048526,-122.4099972,1,19,No
37.76337524,-122.4204381,0,18,Yes
37.76923392,-122.5082767,0,13,No
37.77278464,-122.4401701,1,19,Yes
37.77490283,-122.4310115,1,17,No
37.78049856,-122.4321224,0,10,No
37.76653958,-122.4220438,1,18,No
37.79158892,-122.4476562,0,12,Yes
37.7992377,-122.3976894,0,16,Yes
37.72291529,-122.4453828,1,7,Yes
37.8027432,-122.4137188,1,19,No
