cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow,Cluster_x,Cluster_y,Score_y2,Scale_Score_y2
6556000,24461000,25939000,YES,25.0,32.0,31.0,NO,118376.0,BIKE ROUTE,missing,YES,4.0,5.0,6.833233793749173e-05,50.14555524299277
6557000,25939000,25928000,YES,25.0,0.0,26.0,NO,87935.0,BIKE ROUTE,missing,YES,5.0,0.0,0.00012277107003138142,55.38031784923433
6558000,25928000,25934000,NO,25.0,0.0,35.0,NO,56982.0,missing,missing,missing,0.0,5.0,0.00011537070433215658,54.8248837115939
6599000,20416000,20409000,NO,25.0,0.0,0.0,NO,47767.0,missing,missing,missing,0.0,5.0,0.00017154570173751404,58.368988092141805
6606000,25869000,25898000,NO,25.0,0.0,28.0,NO,69571.0,missing,missing,missing,5.0,4.0,0.00012189311764043593,55.31620020733435
6607000,25898000,25899000,NO,25.0,29.0,28.0,NO,68000.0,missing,missing,missing,4.0,0.0,6.87020833326527e-05,50.19376659096463
6608000,25899000,25993000,NO,25.0,29.0,28.0,NO,58315.0,missing,missing,missing,0.0,4.0,6.869766064945601e-05,50.19319144904256
6609000,25993000,25999000,NO,25.0,1.0,0.0,NO,68263.0,missing,missing,missing,4.0,0.0,8.606385590340131e-05,52.2066823624382
6610000,25999000,26025000,YES,25.0,0.0,0.0,NO,61510.0,BIKE ROUTE,GREEN-BACKED SHARROWS,YES,0.0,2.0,0.0001309280551402297,55.9550103579963
6614000,26033000,26323000,NO,25.0,0.0,33.0,NO,50396.0,missing,missing,missing,4.0,4.0,0.00012347634673601522,55.43149359262168
6615000,26323000,26322000,NO,25.0,0.0,27.0,NO,37256.0,missing,missing,missing,4.0,0.0,0.0001288932667873493,55.815074681881825
6616000,26322000,26340000,NO,25.0,0.0,2.0,NO,36879.0,missing,missing,missing,0.0,4.0,0.00014017649871707092,56.56479363767721
6617000,26340000,26342000,NO,25.0,0.0,36.0,NO,50532.0,missing,missing,missing,4.0,3.0,0.00012359617858196902,55.44015967764996
6618000,26342000,26338000,NO,25.0,36.0,29.0,NO,55478.0,missing,missing,missing,3.0,5.0,6.890304458867653e-05,50.21986134113412
6620000,26409000,26412000,NO,25.0,21.0,18.0,NO,54843.0,missing,missing,missing,4.0,5.0,6.884541680256308e-05,50.21238618409488
6621000,26412000,26417000,NO,25.0,15.0,12.0,NO,50672.0,missing,missing,missing,5.0,1.0,7.425468494150142e-05,50.888127797547085
6622000,26417000,26414000,NO,25.0,12.0,6.0,NO,37160.0,missing,missing,missing,1.0,4.0,7.555989976922263e-05,51.04380105352962
6720000,23908000,23931000,NO,25.0,1.0,6.0,YES,49914.0,missing,missing,missing,3.0,4.0,6.956026207841972e-05,50.30467245975247
6721000,23931000,23930000,NO,25.0,0.0,14.0,YES,52205.0,missing,missing,missing,4.0,0.0,0.0001451670419171246,56.877329010088474
6722000,23930000,23932000,NO,25.0,0.0,14.0,YES,49078.0,missing,missing,missing,0.0,0.0,0.0001321136543995922,56.03554659958924
6724000,23919000,23921000,NO,25.0,7.0,6.0,YES,42536.0,missing,missing,missing,5.0,3.0,0.00010336537096929811,53.84321357425969
6725000,23921000,23925000,NO,25.0,11.0,7.0,YES,39458.0,missing,missing,missing,3.0,0.0,0.00014883101196354914,57.100021238524704
6727000,23928000,23929000,NO,25.0,26.0,24.0,YES,42018.0,missing,missing,missing,0.0,0.0,7.701102817242403e-05,51.213751483569226
6728000,23929000,50077000,NO,25.0,0.0,0.0,YES,42018.0,missing,missing,missing,0.0,5.0,0.00017193608998545144,58.38929614659409
6728001,50077000,24251000,NO,25.0,0.0,6.0,YES,42018.0,missing,missing,missing,5.0,3.0,0.00024890609847309385,61.69444881650841
6733000,24210000,24209000,NO,25.0,1.0,10.0,YES,58415.0,missing,missing,missing,5.0,4.0,7.273782988992465e-05,50.70373693540654
6734000,24209000,24230000,NO,25.0,0.0,13.0,YES,56798.0,missing,missing,missing,4.0,5.0,0.00014983862919603193,57.16030235263206
6735000,24230000,24206000,NO,25.0,0.0,12.0,YES,65310.0,missing,missing,missing,5.0,0.0,0.0002044425053756712,59.93633993537598
6736000,24206000,24229000,NO,25.0,19.0,31.0,YES,66039.0,missing,missing,missing,0.0,0.0,6.802966369902683e-05,50.10589476714735
6820000,25952000,25953000,NO,25.0,0.0,27.0,NO,73008.0,missing,missing,missing,2.0,4.0,0.00011708971555362512,54.957017147054074
6821000,25953000,26041000,NO,25.0,0.0,29.0,NO,76870.0,missing,missing,missing,4.0,0.0,0.0001186795471491105,55.07750565806164
6831000,26378000,26421000,NO,15.0,0.0,33.0,NO,42469.0,missing,missing,missing,2.0,3.0,0.00012270391272898998,55.375429512306155
7071001,20087000,34015000,NO,25.0,0.0,50.0,NO,16095.0,missing,missing,missing,1.0,5.0,0.0004216115832233103,66.40273611379114
7071002,34015000,20188000,NO,25.0,0.0,0.0,NO,15542.0,missing,missing,missing,5.0,1.0,0.0004932063153689187,67.80396974279945
7072000,20188000,20185000,NO,25.0,0.0,0.0,NO,17455.0,missing,missing,missing,1.0,1.0,0.000426857076229673,66.51320275693247
7230000,20145000,20144000,NO,25.0,0.0,0.0,NO,4763.0,missing,missing,missing,0.0,0.0,0.0006263737349277221,69.93936711646687
7253000,20041000,20056000,YES,35.0,0.0,0.0,NO,3757.0,BIKE ROUTE,missing,NO,1.0,1.0,0.0008370444096498209,72.52959603025818
7391000,25262000,25272000,NO,25.0,0.0,28.0,YES,77891.0,missing,missing,missing,3.0,2.0,0.00012187726245123761,55.31503804816961
7392000,25272000,25277000,NO,15.0,0.0,14.0,YES,80678.0,missing,missing,missing,2.0,6.0,0.0002537840347317239,61.867839000813504
7393000,25277000,25276000,NO,15.0,0.0,8.0,YES,76462.0,missing,missing,missing,6.0,0.0,0.00019826756029650891,59.66234043506054
7394000,25276000,25300000,NO,15.0,0.0,31.0,YES,104187.0,missing,missing,missing,0.0,2.0,0.00011985000116093688,55.1651836855779
7395000,25300000,25304000,NO,15.0,24.0,21.0,YES,116850.0,missing,missing,missing,2.0,2.0,7.009644793689595e-05,50.37327351545119
7396000,25304000,26541000,NO,25.0,26.0,20.0,YES,106298.0,missing,missing,missing,2.0,4.0,6.756829510388646e-05,50.04509923424288
7403000,26650000,26653000,NO,25.0,10.0,28.0,NO,59945.0,missing,missing,missing,4.0,4.0,6.837664509854156e-05,50.15134622216364
7404000,26653000,26669000,NO,25.0,4.0,24.0,NO,54109.0,missing,missing,missing,4.0,0.0,6.87020833326527e-05,50.19376659096463
7457000,25594000,25596000,NO,25.0,0.0,20.0,YES,22884.0,missing,missing,missing,3.0,3.0,0.0002624492029705817,62.167787673723296
7463000,26998000,27013000,NO,25.0,0.0,0.0,NO,4271.0,missing,missing,missing,2.0,6.0,0.00084168125421871,72.57894965212208
7602000,25595000,25596000,NO,25.0,1.0,0.0,NO,26219.0,missing,missing,missing,1.0,3.0,7.915691627518329e-05,51.45928887074672
7627000,23038000,23046000,NO,25.0,0.0,0.0,NO,13450.0,missing,missing,missing,6.0,5.0,0.00044740572403856435,66.93324827788057
7628000,23046000,23045000,NO,25.0,0.0,0.0,NO,9059.0,missing,missing,missing,5.0,0.0,0.0005659795740868178,69.03355751265532
7629000,23045000,23047000,NO,25.0,0.0,0.0,NO,9206.0,missing,missing,missing,0.0,5.0,0.0004967160119020431,67.86731956250335
7648201,27168000,27169000,NO,25.0,0.0,0.0,NO,11859.0,missing,missing,missing,6.0,6.0,0.0004999330121140632,67.9249942790112
7649101,27169000,27352000,NO,25.0,0.0,0.0,NO,7066.0,missing,missing,missing,6.0,3.0,0.0006655719320057144,70.48165546600416
7649201,27169000,27352000,NO,25.0,0.0,0.0,NO,9063.0,missing,missing,missing,6.0,3.0,0.0004560535091898426,67.10428316724985
7650101,27352000,27355000,NO,25.0,0.0,0.0,NO,19380.0,missing,missing,missing,3.0,6.0,0.0004304064895970578,66.58718369135103
7650201,27352000,27355000,NO,25.0,0.0,0.0,NO,21377.0,missing,missing,missing,3.0,6.0,0.0003068368391666259,63.56379923046035
7652201,27356000,27365000,NO,25.0,0.0,0.0,NO,26215.0,missing,missing,missing,2.0,2.0,0.00017352839961078115,58.47165348439488
7653101,27365000,27366000,NO,25.0,0.0,0.0,NO,29592.0,missing,missing,missing,2.0,4.0,0.00017442274970728508,58.51758019653707
7661000,27427000,27428000,NO,25.0,0.0,0.0,NO,9811.0,missing,missing,missing,5.0,6.0,0.0005569989363470596,68.8906615009067
7662000,27428000,27431000,NO,25.0,0.0,0.0,NO,3804.0,missing,missing,missing,6.0,0.0,0.0009225486773621682,73.39854214295215
7663000,27431000,27432000,NO,25.0,0.0,0.0,NO,30380.5,missing,missing,missing,0.0,2.0,0.00016392733684083817,57.96314894359146
7664000,27432000,27711000,NO,25.0,0.0,15.0,NO,1731.0,missing,missing,missing,2.0,0.0,0.0014229982003089302,77.27036233712283
7665000,27711000,27712000,NO,25.0,0.0,0.0,NO,1731.0,missing,missing,missing,0.0,0.0,0.0014592229377735578,77.49494484812051
7666000,27712000,27715000,NO,25.0,0.0,0.0,NO,30380.5,missing,missing,missing,0.0,5.0,0.00017493914641841766,58.54399110648316
7673000,27735000,27738000,NO,25.0,0.0,0.0,NO,14474.0,missing,missing,missing,5.0,1.0,0.0004923936554039883,67.78923700709197
7674000,27738000,27782000,NO,25.0,0.0,0.0,NO,12743.0,missing,missing,missing,1.0,0.0,0.00044723347159555,66.92980800738749
7675000,27782000,27785000,NO,25.0,0.0,0.0,NO,12743.0,missing,missing,missing,0.0,0.0,0.00042139550233456243,66.3981561688347
7676000,27785000,27787000,NO,25.0,0.0,10.0,NO,11022.0,missing,missing,missing,0.0,6.0,0.0003936993908059138,65.7907866834409
7677000,27787000,27796000,NO,25.0,0.0,0.0,NO,9120.0,missing,missing,missing,6.0,6.0,0.0005256172862792374,68.37258005095148
7678000,27796000,27797000,NO,25.0,0.0,0.0,NO,1560.0,missing,missing,missing,6.0,5.0,0.0018634288644656714,79.67943060758002
7689000,22225000,22235000,NO,25.0,0.0,0.0,NO,32051.0,missing,missing,missing,3.0,1.0,0.00017780953175671992,58.68938946722483
7690000,22235000,22236000,YES,25.0,0.0,0.0,NO,30373.0,BIKE LANE,missing,YES,1.0,5.0,0.00017807599570026327,58.70276784087511
7706101,23141000,23070000,NO,35.0,0.0,0.0,NO,28084.0,missing,missing,missing,5.0,5.0,0.0002188552280443845,60.544955584939885
7706201,23141000,33640000,NO,35.0,0.0,0.0,NO,21703.0,missing,missing,missing,5.0,1.0,0.00021394249477678975,60.342125679481015
7706202,33640000,23070000,NO,35.0,0.0,0.0,NO,28084.0,missing,missing,missing,1.0,5.0,0.00019680710855244618,59.596288564423176
7709101,23016000,23011000,NO,40.0,0.0,0.0,NO,42908.0,missing,missing,missing,5.0,6.0,0.0002199996899636334,60.591552426256
7709201,23016000,33448000,NO,40.0,0.0,0.0,NO,42397.0,missing,missing,missing,5.0,0.0,0.00022475077160424503,60.78243563340472
7710202,22549000,33473000,NO,9999.0,0.0,0.0,NO,11973.0,missing,missing,missing,5.0,0.0,0.000461533836210319,67.21100157560052
7710203,33473000,33478000,NO,9999.0,0.0,0.0,NO,11337.0,missing,missing,missing,0.0,5.0,0.0004353928409482177,66.69009084103975
7710204,33478000,33476000,NO,9999.0,0.0,0.0,NO,11092.0,missing,missing,missing,5.0,3.0,0.0004165948936252974,66.29579455252528
7710205,33476000,51449000,NO,9999.0,0.0,0.0,NO,13587.0,missing,missing,missing,3.0,5.0,0.0004659828873025807,67.29671011450641
7712000,33478000,33477000,NO,9999.0,0.0,0.0,YES,10427.0,missing,missing,missing,5.0,1.0,0.0005306834261800643,68.45827753115742
7713000,33475000,33476000,NO,9999.0,0.0,0.0,YES,11750.0,missing,missing,missing,6.0,3.0,0.0005050110454500258,68.01528278649349
7714000,33469000,33468000,NO,9999.0,0.0,0.0,YES,13533.0,missing,missing,missing,1.0,0.0,0.0004326925755213233,66.63451058887154
7715000,33470000,33471000,NO,9999.0,0.0,0.0,YES,11219.0,missing,missing,missing,5.0,1.0,0.0005277377290504366,68.40854897869853
7747000,24645000,24648000,NO,25.0,5.0,5.0,YES,246104.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
7748000,24648000,24644000,NO,25.0,6.0,4.0,YES,245294.0,missing,missing,missing,3.0,0.0,6.7905639152645e-05,50.08959240167181
7749000,24644000,24650000,NO,25.0,7.0,5.0,YES,231666.0,missing,missing,missing,0.0,0.0,6.802772632255266e-05,50.10564033791793
7750000,24650000,24720000,NO,25.0,9.0,7.0,YES,232951.0,missing,missing,missing,0.0,3.0,6.778638196697502e-05,50.07388857571837
7752000,24723000,24724000,NO,25.0,8.0,7.0,YES,232672.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
7759000,24773000,24774000,NO,25.0,2.0,0.0,YES,171467.0,missing,missing,missing,3.0,3.0,7.2009140336421e-05,50.61378472353951
7760000,24774000,24778000,NO,25.0,21.0,18.0,YES,170247.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
7761000,24778000,24791000,NO,25.0,18.0,12.0,YES,169711.0,missing,missing,missing,3.0,3.0,6.766429479706735e-05,50.057783451409136
7762000,24791000,24784000,NO,25.0,6.0,0.0,NO,127596.0,missing,missing,missing,3.0,0.0,7.77142509345265e-05,51.294961528684496
7763000,24784000,24787000,NO,25.0,11.0,7.0,NO,124900.0,missing,missing,missing,0.0,3.0,6.878242208634402e-05,50.20420769685798
7764000,24787000,24795000,NO,25.0,13.0,10.0,NO,114897.0,missing,missing,missing,3.0,0.0,6.889907433718533e-05,50.219346542674714
7776000,25384000,25474000,NO,25.0,0.0,0.0,NO,7077.0,missing,missing,missing,2.0,4.0,0.0006791834078411661,70.66251936447905
7827201,32862000,27183000,YES,30.0,0.0,63.0,NO,21155.0,BIKE PATH,missing,NO,5.0,1.0,0.0008017643342948662,72.14487719189563
7828101,27183000,33560000,YES,30.0,0.0,0.0,NO,23589.0,BIKE PATH,missing,NO,1.0,1.0,0.00019817195050510165,59.658031196235754
7828201,27183000,33560000,YES,30.0,0.0,22.0,NO,23589.0,BIKE PATH,missing,NO,1.0,1.0,0.000159537297694175,57.72063128196278
7831101,23592000,23589000,YES,30.0,0.0,0.0,NO,14970.0,BIKE LANE,missing,NO,1.0,3.0,0.0004467583047002251,66.9203109773962
7831201,23592000,23589000,YES,30.0,0.0,30.0,NO,14970.0,BIKE LANE,missing,NO,1.0,3.0,0.0003454630349379008,64.6230972116437
7832201,23589000,23799000,YES,30.0,10.0,0.0,NO,51201.0,BIKE LANE,missing,NO,3.0,0.0,8.001160948284274e-05,51.55523608049414
7833101,23799000,23798000,NO,30.0,0.0,7.0,NO,50485.0,missing,missing,missing,0.0,5.0,0.00012612034689205126,55.62077763850327
7927000,20128000,20132000,NO,25.0,0.0,0.0,NO,14651.0,missing,missing,missing,1.0,1.0,0.0004528945197683582,67.04218397024476
7928000,20132000,33144000,NO,25.0,0.0,44.0,NO,19067.0,missing,missing,missing,1.0,1.0,0.0002637968876221412,62.21354656211278
7929000,33144000,20137000,NO,25.0,0.0,0.0,NO,16639.0,missing,missing,missing,1.0,5.0,0.0005266203503826493,68.38961301010626
7930000,20137000,20196000,NO,25.0,0.0,17.0,YES,19296.0,missing,missing,missing,5.0,1.0,0.0005894821073641142,69.39704892061309
7931102,20196000,34010000,NO,25.0,0.0,0.0,NO,15955.0,missing,missing,missing,1.0,6.0,0.000592491415657606,69.44254091623934
7988101,27046000,27037000,YES,35.0,0.0,0.0,NO,26227.0,BIKE LANE,missing,NO,6.0,6.0,0.00030479208470843094,63.50406409082261
8292000,20313000,20315000,NO,25.0,21.0,17.0,NO,64567.0,missing,missing,missing,3.0,3.0,6.880357288780383e-05,50.206954501164645
7988201,27046000,27037000,YES,35.0,0.0,0.0,NO,26370.0,BIKE LANE,missing,NO,6.0,6.0,0.00030479208470843094,63.50406409082261
7989101,27037000,22867000,YES,35.0,0.0,24.0,NO,28614.0,BIKE LANE,missing,NO,6.0,1.0,0.00022915824715755056,60.95593978315945
7990201,22867000,22865000,YES,35.0,0.0,0.0,NO,36283.0,BIKE LANE,GREEN PAINT,NO,1.0,0.0,0.0001819641999960668,58.89573796996579
7991101,22865000,22863000,YES,25.0,0.0,0.0,NO,31452.0,BIKE LANE,missing,NO,0.0,6.0,0.00020274936178863768,59.86204275810064
7991201,22865000,22863000,YES,25.0,0.0,0.0,NO,31452.0,BIKE LANE,missing,NO,0.0,6.0,0.00020274936178863768,59.86204275810064
7992101,22863000,22859000,YES,25.0,0.0,0.0,NO,38365.0,BIKE LANE,missing,NO,6.0,6.0,0.00023081159057918545,61.02016575796712
7992201,22863000,22861000,YES,25.0,0.0,0.0,NO,31452.0,BIKE LANE,missing,NO,6.0,5.0,0.00023237732994923832,61.08056591671601
8044000,23329000,23308000,YES,35.0,0.0,0.0,NO,15673.0,BIKE PATH,missing,NO,6.0,2.0,0.0004394829916462209,66.77362635909357
8045101,23308000,33508000,YES,35.0,0.0,0.0,NO,14430.0,BIKE PATH,missing,NO,2.0,3.0,0.00043265700024467887,66.63377602118891
8045201,23308000,33508000,YES,35.0,0.0,0.0,NO,14430.0,BIKE PATH,missing,NO,2.0,3.0,0.00043265700024467887,66.63377602118891
8046101,33508000,23126000,YES,35.0,0.0,0.0,NO,15580.0,BIKE PATH,missing,NO,3.0,5.0,0.0005859117180538967,69.34277282225074
8046201,33508000,23126000,YES,35.0,0.0,0.0,NO,17508.0,BIKE PATH,missing,NO,3.0,5.0,0.0005706491117481734,69.1069637273944
8053101,33738000,33737000,YES,40.0,0.0,0.0,NO,3831.0,BIKE PATH,missing,NO,1.0,1.0,0.0005937062752614994,69.46084062952217
8247000,25165000,25230000,NO,25.0,2.0,22.0,YES,130232.0,missing,missing,missing,2.0,0.0,6.776433855775168e-05,50.07098286715676
8248000,25230000,25231000,NO,25.0,0.0,24.0,YES,102184.0,missing,missing,missing,0.0,5.0,0.0001205464330336478,55.216947580706815
8249000,25231000,25235000,NO,25.0,0.0,6.0,YES,85149.0,missing,missing,missing,5.0,3.0,0.0002140269734348183,60.3456527110052
8251000,25248000,25249000,NO,25.0,0.0,19.0,NO,78204.0,missing,missing,missing,2.0,4.0,0.00012878650894422168,55.80767190604928
8252000,25249000,25263000,NO,25.0,0.0,17.0,NO,77247.0,missing,missing,missing,4.0,3.0,0.00013361696608137134,56.136631707803886
8253000,25263000,25272000,NO,25.0,0.0,20.0,NO,69549.0,missing,missing,missing,3.0,2.0,0.0001295886097476749,55.863141472807314
8342202,33560000,27194000,NO,35.0,0.0,0.0,NO,24630.0,missing,missing,missing,1.0,3.0,0.00018012216125945252,58.80483764089428
8343101,27194000,27196000,NO,35.0,0.0,0.0,NO,25350.0,missing,missing,missing,3.0,4.0,0.00022593493236294185,60.82938319050213
8343201,27194000,27196000,NO,35.0,0.0,0.0,NO,27457.0,missing,missing,missing,3.0,4.0,0.00022593493236294185,60.82938319050213
8344101,27196000,27087000,NO,35.0,0.0,0.0,NO,25728.0,missing,missing,missing,4.0,6.0,0.0002544462275356903,61.89111987575458
8345201,27087000,33561000,NO,35.0,0.0,0.0,NO,21678.0,missing,missing,missing,6.0,3.0,0.00020176615638681713,59.81861323695894
8345202,33561000,27153000,NO,35.0,0.0,0.0,NO,23769.0,missing,missing,missing,3.0,6.0,0.00019870549047987997,59.68205191111464
8346101,27153000,27156000,NO,35.0,0.0,0.0,NO,24176.0,missing,missing,missing,6.0,2.0,0.00019966686531822192,59.7251719870564
8346201,27153000,27156000,NO,35.0,0.0,0.0,NO,24176.0,missing,missing,missing,6.0,2.0,0.00019966686531822192,59.7251719870564
8348201,27157000,27172000,NO,35.0,0.0,0.0,NO,24825.0,missing,missing,missing,5.0,4.0,0.00024826474797374836,61.67139912377081
8349101,27172000,27175000,NO,35.0,0.0,0.0,NO,25266.0,missing,missing,missing,4.0,0.0,0.0002462971213071085,61.600310602819974
8349201,27172000,27175000,NO,35.0,0.0,0.0,NO,25266.0,missing,missing,missing,4.0,0.0,0.0002462971213071085,61.600310602819974
8350101,27175000,27176000,NO,35.0,0.0,0.0,NO,25466.0,missing,missing,missing,0.0,4.0,0.00020697532353755312,60.0463421697917
8352101,27261000,27358000,NO,35.0,0.0,0.0,NO,29615.0,missing,missing,missing,5.0,4.0,0.00024826474797374836,61.67139912377081
8352201,27261000,27358000,NO,35.0,0.0,0.0,NO,29615.0,missing,missing,missing,5.0,4.0,0.00024826474797374836,61.67139912377081
8353101,27358000,27361000,NO,35.0,0.0,0.0,NO,35472.0,missing,missing,missing,4.0,2.0,0.00024167244705118523,61.43096398419638
8353201,27358000,27361000,NO,35.0,0.0,0.0,NO,35472.0,missing,missing,missing,4.0,2.0,0.00024167244705118523,61.43096398419638
8355201,27362000,27373000,NO,35.0,0.0,0.0,NO,40406.0,missing,missing,missing,4.0,4.0,0.0002849266709926072,62.901931485579325
8356101,27373000,27374000,NO,35.0,0.0,0.0,NO,41719.0,missing,missing,missing,4.0,6.0,0.0002578864604665491,62.01110224316861
8356201,27373000,27374000,NO,35.0,0.0,0.0,NO,43463.0,missing,missing,missing,4.0,6.0,0.00025668043724438676,61.9692238762601
8357101,27374000,27377000,NO,35.0,0.0,0.0,NO,45485.0,missing,missing,missing,6.0,5.0,0.00021476106709231827,60.37624305415976
8358201,27377000,27378000,NO,35.0,0.0,0.0,NO,43100.0,missing,missing,missing,5.0,0.0,0.00022301065998257192,60.712995950658254
8359101,27378000,27419000,NO,35.0,0.0,0.0,NO,44859.0,missing,missing,missing,0.0,2.0,0.00016957763325250696,58.265899949907805
8359201,27378000,27419000,NO,35.0,0.0,15.0,NO,44859.0,missing,missing,missing,0.0,2.0,0.0001328255743734403,56.08355984600762
8385201,27956000,27957000,NO,35.0,0.0,0.0,NO,5534.0,missing,missing,missing,4.0,4.0,0.0006554540967696884,70.3448007282249
8386101,27957000,27964000,NO,35.0,0.0,0.0,NO,6347.0,missing,missing,missing,4.0,0.0,0.0006453390505181408,70.205855542756
8386201,27957000,27964000,NO,35.0,0.0,0.0,NO,6347.0,missing,missing,missing,4.0,0.0,0.0006453390505181408,70.205855542756
8387101,27964000,27965000,YES,35.0,0.0,0.0,NO,6347.0,BIKE ROUTE,missing,NO,0.0,0.0,0.0007248091222843195,71.24338134076955
8387102,27965000,27942000,YES,35.0,0.0,0.0,NO,6347.0,BIKE ROUTE,missing,NO,0.0,3.0,0.0007499181367931814,71.54763446580917
8387201,27964000,27942000,YES,35.0,0.0,0.0,NO,6347.0,BIKE ROUTE,missing,NO,0.0,3.0,0.0007499181367931814,71.54763446580917
8456101,26721000,26722000,NO,30.0,0.0,0.0,NO,45072.0,missing,missing,missing,4.0,4.0,0.0001771952064551509,58.658469444607476
8456201,26721000,26722000,NO,30.0,0.0,0.0,NO,45072.0,missing,missing,missing,4.0,4.0,0.0001771952064551509,58.658469444607476
8457101,26722000,26737000,NO,30.0,0.0,0.0,NO,47143.0,missing,missing,missing,4.0,0.0,0.0001813493204774818,58.865497815995866
8458101,26737000,26748000,NO,30.0,0.0,0.0,NO,46879.0,missing,missing,missing,0.0,4.0,0.0001582799936727406,57.64994418195876
8458201,26737000,26748000,NO,30.0,0.0,0.0,NO,46879.0,missing,missing,missing,0.0,4.0,0.0001582799936727406,57.64994418195876
